Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sowell, Teri Lynne",VIS 21A - Int/ArtAmericas/Africa/Oceania (A),SP12,121,55,63.60%,87.30%,4.72,B (3.30),B (3.26)
"Gregoire, Mathieu",VIS 3 - Intr/Art-Making:3-D Practices (A),SP12,232,93,76.30%,81.70%,6.2,B+ (3.62),B+ (3.48)
"Hight, Jeremy James",VIS 40 - Introduction/Computing in Arts (A),SP12,30,10,70.00%,70.00%,6.3,A- (3.80),A- (3.76)
"Hight, Jeremy James",VIS 40 - Introduction/Computing in Arts (A),SP12,33,15,66.70%,53.30%,3.3,B+ (3.69),A- (3.76)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),SP12,124,50,83.70%,89.80%,6.74,B+ (3.41),B (3.25)
"Young, Kent",VIS 104A - Performing the Self (A),WI12,12,5,100.00%,100.00%,5.3,A (4.00),N/A
"Yuasa, Ryuhei",VIS 105A - Drawing: Representing/Subject (A),WI12,27,18,94.40%,94.40%,6.28,B+ (3.43),A- (3.80)
"Ortiz-Torres, Ruben",VIS 105C - Drawing: Portfolio Projects (A),WI12,15,9,77.80%,44.40%,8.28,B+ (3.50),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),WI12,29,18,100.00%,100.00%,3.72,A- (3.94),A- (3.74)
"Guerrero, Raul M.",VIS 106A - Painting: Image Making (A),WI12,24,10,100.00%,100.00%,4.5,A- (3.89),A- (3.96)
"Silva, Ernest Ronald",VIS 106B - Painting: Practices and Genre (A),WI12,11,7,100.00%,85.70%,8.21,A (4.00),N/A
"Silva, Ernest Ronald",VIS 106C - Painting: Portfolio Projects (A),WI12,19,8,100.00%,100.00%,8.5,A (4.00),N/A
"Gallaccio, Anya",VIS 107B - Sculpture: Practices & Genre (A),WI12,8,5,100.00%,100.00%,7.7,B+ (3.50),N/A
"Gallaccio, Anya",VIS 108 - Advanced Projects in Art (A),WI12,8,4,100.00%,100.00%,5,A (4.00),N/A
"Park, Kyong Dong","VIS 110C - Proposals, Plans, Presentation (A)",WI12,8,3,100.00%,66.70%,7.83,B+ (3.50),N/A
"Ortiz-Torres, Ruben",VIS 110F - Instlatn:Cross-Discipln Projct (A),WI12,14,5,100.00%,100.00%,7.7,A (4.00),N/A
"Pastor, Jennifer C",VIS 110N - Studio Honors II (A),WI12,11,11,100.00%,100.00%,11.05,A- (3.82),N/A
"Cruz, Edwin Teddy",VIS 111 - Structure of Art (A),WI12,265,138,72.50%,74.50%,5.18,B+ (3.63),B+ (3.54)
"WARDWELL, MARIANA RAZO",VIS 112 - Art Historical Methods (A),WI12,17,9,75.00%,87.50%,7,B+ (3.33),N/A
"Welchman, John C.",VIS 113CN - Hist/Criticsm III:Contemporary (A),WI12,11,6,83.30%,83.30%,6.83,B+ (3.50),N/A
"Tronzo, William",VIS 121AN - The Idea of Medieval Art (A),WI12,81,36,82.90%,94.30%,3.41,B+ (3.65),B+ (3.56)
"Bryson, William N",VIS 124BN - Art and the Enlightenment (A),WI12,88,46,84.40%,97.70%,5.46,B (3.29),B (3.24)
"Newsome, Elizabeth Ann",VIS 126C - Problems/Mesoamerican Art Hist (A),WI12,8,6,100.00%,100.00%,5.5,B+ (3.67),N/A
"WARDWELL, MARIANA RAZO",VIS 126P - Latin American Art: 1890-1950 (A),WI12,34,16,93.80%,93.80%,7,B+ (3.40),B+ (3.43)
"Welchman, John C.",VIS 128C - Topics in Modern Art History (A),WI12,9,4,100.00%,100.00%,9.5,A- (3.75),N/A
"Tronzo, William",VIS 129A - Seminar/Pre-Modern Art History (A),WI12,11,4,100.00%,100.00%,3.17,A (4.00),N/A
"Nodelman, Sheldon A.",VIS 129G - Art History Honors Seminar (A),WI12,10,6,100.00%,83.30%,4.83,A- (3.83),N/A
"Trigilio, Michael",VIS 131 - Special Projects in Media (A),WI12,13,11,100.00%,100.00%,6.86,A- (3.70),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),WI12,5,1,100.00%,100.00%,4.5,A (4.00),N/A
"Manovich, Lev Z",VIS 145B - Time&Process Digital Media II (B),WI12,17,13,76.90%,92.30%,8.35,B+ (3.54),N/A
"Mehrmand, Elizabeth",VIS 147A - Electronic Technologies/Art I (A),WI12,55,26,65.40%,76.90%,7.81,B+ (3.32),B+ (3.31)
"Brown, Sheldon Glenn",VIS 149 - Contemporary Computer Topics (A),WI12,6,2,100.00%,100.00%,11.5,B (3.00),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (B),WI12,3,2,100.00%,100.00%,5.5,B+ (3.50),N/A
"Dominguez, Ricardo",VIS 149 - Contemporary Computer Topics (C),WI12,14,7,71.40%,100.00%,5.07,B+ (3.57),N/A
"Lertxundi, Laida",VIS 155 - The Director Series (A),WI12,21,9,44.40%,66.70%,6.06,B+ (3.67),B+ (3.68)
"Hight, Jeremy James",VIS 159 - History of Art and Technology (A),WI12,22,11,54.50%,54.50%,3.23,B+ (3.55),B+ (3.67)
"Hight, Jeremy James",VIS 159 - History of Art and Technology (A),WI12,94,43,44.20%,46.50%,3.57,B+ (3.55),B+ (3.67)
"Lonidier, Fred S.",VIS 164 - Photographic Strategies (A),WI12,16,9,100.00%,100.00%,3.83,B+ (3.56),N/A
"Anderson, Shane Nicholas",VIS 165 - Camera Techniques (A),WI12,23,12,100.00%,100.00%,7.5,B+ (3.42),B+ (3.53)
"Fagin, Steve",VIS 171 - Digital Cinema-Theory/Productn (A),WI12,11,2,100.00%,50.00%,10.5,B (3.00),N/A
"Cornish, Tracy",VIS 171 - Digital Cinema-Theory/Productn (B),WI12,19,8,100.00%,100.00%,6,A- (3.71),B+ (3.32)
"Adler, Amy",VIS 174 - Media Sketchbook (A),WI12,25,24,100.00%,100.00%,9.25,A- (3.78),A- (3.85)
"Crandall, Jordan",VIS 174 - Media Sketchbook (B),WI12,19,7,71.40%,66.70%,6.79,A- (3.86),N/A
"Trigilio, Michael",VIS 175 - Editing - Theory & Production (A),WI12,22,18,100.00%,100.00%,8.72,A- (3.72),B+ (3.51)
"Fagin, Steve",VIS 180A - Documentary Evidence/Media Pra (A),WI12,20,8,75.00%,50.00%,7,B (3.25),B+ (3.41)
"Mangolte, Babette",VIS 181 - Sound And Lighting (A),WI12,25,11,100.00%,72.70%,10.5,B+ (3.40),B+ (3.43)
"Lertxundi, Laida",VIS 183B - Strategies of Alterity (A),WI12,24,14,92.90%,100.00%,7.79,A- (3.79),B+ (3.63)
"Dominguez, Ricardo",VIS 2 - Intr/Art-Making:Motn&Time Base (A),WI12,94,49,70.80%,87.50%,4.8,B+ (3.65),B+ (3.55)
"Shen, Kuiyi",VIS 21B - Introduction/Asian Art (A),WI12,241,116,81.60%,79.80%,4.52,B+ (3.67),B+ (3.64)
"Holland, Nicole Murphy",VIS 22 - Formations of Modern Art (A),WI12,98,51,96.10%,96.10%,3.9,B+ (3.69),B (3.26)
"Spellman, Lisa Naomi",VIS 40 - Introduction/Computing in Arts (A),WI12,38,13,84.60%,46.20%,6.19,B (3.25),B- (2.89)
"Spellman, Lisa Naomi",VIS 40 - Introduction/Computing in Arts (A),WI12,45,23,59.10%,36.40%,5.41,B+ (3.40),B- (2.89)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),WI12,113,44,100.00%,100.00%,5.91,B+ (3.67),B+ (3.34)
"Ortiz-Torres, Ruben",VIS 1 - Intr/Art-Making:2-D Practices (A),FA11,354,168,75.20%,67.30%,4.76,B+ (3.60),B+ (3.43)
"Yuasa, Ryuhei",VIS 105B - Drawing: Practices and Genre (A),FA11,25,13,84.60%,76.90%,8.35,B (3.17),A- (3.71)
"Miller, Allison M",VIS 105C - Drawing: Portfolio Projects (A),FA11,8,5,100.00%,60.00%,8.5,B+ (3.60),N/A
"Gutierrez, Abel Sanchez",VIS 106B - Painting: Practices and Genre (A),FA11,25,15,100.00%,100.00%,5.83,A- (3.86),A- (3.92)
"Miller, Allison M",VIS 106C - Painting: Portfolio Projects (A),FA11,13,8,87.50%,75.00%,11.75,A- (3.71),N/A
"Johnson, Jay",VIS 107A - Sculpture: Making the Object (A),FA11,22,12,83.30%,66.70%,4.33,A- (3.90),B+ (3.60)
"Gallaccio, Anya",VIS 107B - Sculpture: Practices & Genre (A),FA11,13,8,87.50%,87.50%,7.5,B+ (3.43),N/A
"Adler, Amy",VIS 108 - Advanced Projects in Art (B),FA11,11,6,100.00%,100.00%,8.17,A- (3.83),N/A
"Cruz, Edwin Teddy",VIS 110G - Natural & Altered Environment (A),FA11,13,5,100.00%,100.00%,3.3,A (4.00),N/A
"Dominguez, Ricardo",VIS 110J - Ritual Performance (A),FA11,11,6,100.00%,100.00%,7.5,A (4.00),N/A
"Adler, Amy",VIS 110M - Studio Honors I (A),FA11,10,9,100.00%,100.00%,12.06,A- (3.89),N/A
"Newsome, Elizabeth Ann",VIS 117F - Theorizing the Americas (A),FA11,9,3,66.70%,66.70%,4.5,B+ (3.33),N/A
"Nodelman, Sheldon A.",VIS 120B - Roman Art (A),FA11,69,30,66.70%,53.30%,4.63,B+ (3.35),B- (2.95)
"Greenstein, Jack M",VIS 122D - Michelangelo (A),FA11,88,46,91.30%,91.30%,5.39,B+ (3.43),B- (2.82)
"Newsome, Elizabeth Ann",VIS 126I - Southwest American Indian Art (A),FA11,48,21,85.70%,85.70%,3.83,B+ (3.64),A- (3.83)
"Shen, Kuiyi",VIS 127C - Arts of Modern China (A),FA11,166,64,93.50%,95.20%,5.27,B+ (3.68),A- (3.72)
"Shen, Kuiyi",VIS 129E - Seminar/Art History/Asia (A),FA11,19,10,100.00%,100.00%,6.3,B+ (3.40),N/A
"Spellman, Lisa Naomi",VIS 140 - Digtl Imaging:Image&Interactiv (A),FA11,19,9,55.60%,66.70%,6.72,B+ (3.44),B (3.13)
"Spellman, Lisa Naomi",VIS 140 - Digtl Imaging:Image&Interactiv (A),FA11,24,8,87.50%,62.50%,5.75,B+ (3.43),B (3.13)
"Alexander, Amy J",VIS 145A - Time&Process Digital Media I (A),FA11,30,15,80.00%,86.70%,7.43,B (3.23),B+ (3.39)
"Alexander, Amy J",VIS 145A - Time&Process Digital Media I (A),FA11,30,12,91.70%,91.70%,7,B+ (3.40),B+ (3.39)
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (A),FA11,7,6,100.00%,100.00%,5.83,B+ (3.67),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (A),FA11,6,6,100.00%,100.00%,4.83,B (3.20),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (A),FA11,7,7,71.40%,71.40%,7.64,B+ (3.57),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (B),FA11,7,7,71.40%,71.40%,7.64,B+ (3.57),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (B),FA11,6,6,100.00%,100.00%,4.83,B (3.20),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (B),FA11,8,7,85.70%,100.00%,7.07,A (4.00),N/A
"Gorin, Jean-Pierre",VIS 154 - Hard Look at the Movies (A),FA11,94,34,85.30%,82.40%,5.91,B (3.19),B+ (3.31)
"Arnold, Siobhan",VIS 158 - Histories of Photography (A),FA11,136,55,86.80%,92.50%,3.8,B+ (3.65),B+ (3.36)
"Lonidier, Fred S.",VIS 164 - Photographic Strategies (A),FA11,20,6,66.70%,66.70%,3.17,B+ (3.33),B+ (3.56)
"Anderson, Shane Nicholas",VIS 165 - Camera Techniques (A),FA11,27,11,100.00%,100.00%,6.86,A- (3.70),B+ (3.34)
"Cornish, Tracy",VIS 171 - Digital Cinema-Theory/Productn (A),FA11,18,6,100.00%,100.00%,6.17,A- (3.80),N/A
"Brunner-Sung, Vera",VIS 174 - Media Sketchbook (A),FA11,21,17,94.10%,100.00%,7.44,A- (3.76),B+ (3.33)
"Cornish, Tracy",VIS 174 - Media Sketchbook (B),FA11,22,6,100.00%,100.00%,7.17,B+ (3.67),B (3.25)
"Mangolte, Babette",VIS 176 - 16mm Filmmaking (A),FA11,27,10,90.00%,90.00%,9.9,B+ (3.50),B+ (3.52)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),FA11,21,16,100.00%,100.00%,7.88,B+ (3.38),B+ (3.39)
"Brunner-Sung, Vera",VIS 180A - Documentary Evidence/Media Pra (A),FA11,22,15,93.30%,100.00%,6.37,B+ (3.47),B- (2.96)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),FA11,24,9,77.80%,77.80%,7.83,B+ (3.63),B+ (3.58)
"Lertxundi, Laida",VIS 183A - Strategies of Self (A),FA11,20,5,80.00%,80.00%,8.5,B+ (3.40),B+ (3.56)
"Bryson, William N",VIS 22 - Formations of Modern Art (A),FA11,207,127,74.80%,95.20%,5.71,B (3.20),B (3.15)
"Holland, Nicole Murphy",VIS 23 - Informtn Technologies/Art Hist (A),FA11,14,10,100.00%,100.00%,6.1,A- (3.80),N/A
"Hight, Jeremy James",VIS 40 - Introduction/Computing in Arts (A),FA11,35,14,84.60%,100.00%,6.65,A- (3.83),B+ (3.30)
"Hight, Jeremy James",VIS 40 - Introduction/Computing in Arts (A),FA11,36,13,46.20%,61.50%,4.33,B+ (3.42),B+ (3.30)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),FA11,116,61,88.30%,89.80%,6.47,B+ (3.44),B (3.20)
"Trigilio, Michael",VIS 70N - Introduction to Media (A),FA11,136,71,82.90%,95.70%,7.2,B+ (3.50),B (3.28)
"Mangolte, Babette",VIS 84 - History Of Film (A),FA11,150,66,69.20%,32.30%,5.73,B+ (3.33),B (3.23)
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (A),FA11,10,4,100.00%,75.00%,1,A (4.00),N/A
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (B),FA11,11,4,100.00%,100.00%,3,A (4.00),N/A
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (C),FA11,10,4,75.00%,75.00%,1.5,N/A,N/A
"Gorin, Jean-Pierre",VIS 152 - Film in Social Context (A),S211,43,13,76.90%,76.90%,6.19,B+ (3.42),B (3.26)
"Rigg, Brianna D",VIS 1 - Intr/Art-Making:2-D Practices (A),S111,74,29,92.90%,89.30%,7.98,B+ (3.67),A- (3.83)
"Quesnell, Iana Kathleen",VIS 105A - Drawing: Representing/Subject (A),S111,19,3,66.70%,66.70%,8.5,A (4.00),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),S111,29,5,100.00%,100.00%,4.5,A (4.00),A- (3.70)
"Guerrero, Raul M.",VIS 106A - Painting: Image Making (A),S111,25,2,100.00%,100.00%,2.5,A (4.00),A (4.00)
"Shen, Kuiyi",VIS 114GS - Arts & Visual Culture in China (A),S111,19,7,100.00%,100.00%,5.07,A- (3.83),N/A
"Marino, John A.",VIS 122GS - The City In Italy (A),S111,7,4,75.00%,100.00%,6.5,B+ (3.33),N/A
"Marino, John A.",VIS 122GS - The City In Italy (A),S111,18,8,87.50%,100.00%,10.5,B+ (3.43),N/A
"Shen, Kuiyi",VIS 127GS - Issues/Mod &Contmp Chinese Art (A),S111,19,7,100.00%,100.00%,4.79,B+ (3.33),N/A
"Gorin, Jean-Pierre",VIS 194S - Fantasy In Film (A),S111,63,29,81.50%,63.00%,3.79,B (3.28),B- (2.77)
"Hoeger, Laura K",VIS 22 - Formations of Modern Art (A),S111,50,18,94.10%,100.00%,5.56,B+ (3.64),B+ (3.45)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),S111,76,35,91.40%,97.10%,7.64,B+ (3.59),B (3.28)
"Dominguez, Ricardo",VIS 104A - Performing the Self (A),SP11,21,9,100.00%,100.00%,2.72,A- (3.89),A- (3.97)
"Vangenderen, Monique Luise",VIS 105A - Drawing: Representing/Subject (A),SP11,30,11,72.70%,27.30%,5.05,A- (3.73),B+ (3.70)
"Yuasa, Ryuhei",VIS 105B - Drawing: Practices and Genre (A),SP11,23,10,60.00%,50.00%,6.7,B- (2.78),B (3.03)
"Li, Huai",VIS 105E - Chin Calligraphy/Installation (A),SP11,15,8,87.50%,100.00%,2,A- (3.88),N/A
"Vangenderen, Monique Luise",VIS 106A - Painting: Image Making (A),SP11,25,9,88.90%,50.00%,7.39,B+ (3.56),A- (3.78)
"Ortiz-Torres, Ruben",VIS 106B - Painting: Practices and Genre (A),SP11,13,5,80.00%,60.00%,9.7,A- (3.80),N/A
"Ortiz-Torres, Ruben",VIS 106C - Painting: Portfolio Projects (A),SP11,13,3,66.70%,33.30%,5.83,B+ (3.67),N/A
"Pylypchuk, Jonathan",VIS 107A - Sculpture: Making the Object (A),SP11,28,10,100.00%,100.00%,5.9,A- (3.90),A- (3.75)
"Gallaccio, Anya",VIS 107CN - Sculpture: Portfolio Projects (A),SP11,13,13,100.00%,92.30%,11.17,A- (3.89),N/A
"Pastor, Jennifer C",VIS 108 - Advanced Projects in Art (A),SP11,19,15,93.30%,92.90%,9.7,A- (3.87),N/A
"Park, Kyong Dong",VIS 110E - Art/Public Places/Site Specifc (A),SP11,17,5,80.00%,100.00%,9.3,B (3.20),N/A
"Park, Kyong Dong",VIS 110F - Instlatn:Cross-Discipln Projct (A),SP11,16,3,66.70%,66.70%,7.17,B+ (3.67),N/A
"Woods, Ann","VIS 121B - Castles,Cathedrals & Cities (A)",SP11,178,91,94.40%,98.90%,4.21,B+ (3.46),B (3.07)
"Newsome, Elizabeth Ann",VIS 126HN - Pac Coast American Indian Art (A),SP11,48,21,71.40%,66.70%,2.5,B+ (3.39),B+ (3.37)
"Welchman, John C.",VIS 128C - Topics in Modern Art History (A),SP11,42,13,61.50%,61.50%,5.88,B (3.10),B+ (3.48)
"Nodelman, Sheldon A.",VIS 129A - Seminar/Pre-Modern Art History (A),SP11,10,3,100.00%,100.00%,5.17,B+ (3.67),N/A
"Losh, Elizabeth",VIS 129C - Seminar/Modern Art History (A),SP11,11,9,88.90%,100.00%,3.39,B+ (3.63),N/A
"Nodelman, Sheldon A.",VIS 129C - Seminar/Modern Art History (B),SP11,10,3,100.00%,100.00%,4.5,B+ (3.67),N/A
"Tronzo, William",VIS 129F - Seminar/Art Theory & Criticism (A),SP11,20,7,71.40%,100.00%,3.07,A- (3.71),B+ (3.66)
"Newsome, Elizabeth Ann",VIS 129H - Art Hist Hon Directed Grp Stdy (A),SP11,7,2,50.00%,50.00%,18.5,B (3.00),N/A
"Bratton, Benjamin H.",VIS 140 - Digtl Imaging:Image&Interactiv (A),SP11,61,28,82.10%,67.90%,5.86,B+ (3.42),B (3.10)
"Stalbaum, Brett",VIS 141B - Computer Programming/Arts II (A),SP11,8,4,100.00%,100.00%,7,A (4.00),N/A
"Manovich, Lev Z",VIS 145B - Time&Process Digital Media II (A),SP11,10,5,80.00%,100.00%,4.5,B (3.20),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (B),SP11,14,8,71.40%,100.00%,8.21,A- (3.71),N/A
"Brown, Sheldon Glenn",VIS 149 - Contemporary Computer Topics (A),SP11,14,3,33.30%,33.30%,10.5,B+ (3.33),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (B),SP11,17,5,60.00%,100.00%,5.3,B+ (3.40),N/A
"Gorin, Jean-Pierre",VIS 153 - The Genre Series (A),SP11,124,42,90.50%,85.70%,4.45,B+ (3.50),B (3.17)
"Lonidier, Fred S.",VIS 164 - Photographic Strategies (A),SP11,24,7,85.70%,85.70%,2.79,A- (3.71),B+ (3.65)
"Bloom, Lisa E",VIS 164 - Photographic Strategies (B),SP11,20,6,66.70%,66.70%,4.17,B+ (3.33),B+ (3.49)
"Steinmetz, Phel",VIS 167 - Social Engagement/Photography (A),SP11,23,6,100.00%,100.00%,3.7,B+ (3.67),B+ (3.70)
"Zimmerman, Natalie Jean",VIS 171 - Digital Cinema-Theory/Productn (A),SP11,23,8,62.50%,75.00%,7.75,A- (3.86),B+ (3.38)
"Brunner-Sung, Vera",VIS 174 - Media Sketchbook (A),SP11,22,11,90.90%,100.00%,8.68,A (4.00),B+ (3.53)
"Crandall, Jordan",VIS 177 - Scripting Strategies (A),SP11,24,5,40.00%,60.00%,5.3,B+ (3.40),B+ (3.49)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),SP11,25,17,94.10%,100.00%,5.91,B+ (3.65),B+ (3.38)
"Brunner-Sung, Vera",VIS 180A - Documentary Evidence/Media Pra (A),SP11,23,15,100.00%,93.30%,6.23,A- (3.80),B+ (3.50)
"Zimmerman, Natalie Jean",VIS 180B - Fic & Allegory/Curr Media Prac (A),SP11,22,10,80.00%,70.00%,4.9,A- (3.80),B+ (3.41)
"Gorin, Jean-Pierre",VIS 182 - Advanced Editing (A),SP11,24,4,75.00%,75.00%,9,B+ (3.50),B- (2.97)
"Smith, Cauleen",VIS 183A - Strategies of Self (A),SP11,22,8,75.00%,87.50%,7.75,A- (3.75),A (4.00)
"Fagin, Steve",VIS 183B - Strategies of Alterity (A),SP11,25,4,75.00%,75.00%,2.5,B (3.25),B+ (3.66)
"Woods, Ann",VIS 20 - Introduction to Art History (A),SP11,245,98,93.90%,95.90%,3.81,B+ (3.57),B+ (3.35)
"Gallaccio, Anya",VIS 3 - Intr/Art-Making:3-D Practices (A),SP11,292,169,89.30%,49.40%,5.16,A- (3.72),B+ (3.64)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),SP11,95,28,84.60%,88.50%,4.2,A- (3.74),B+ (3.58)
"Lonidier, Fred S.",VIS 60 - Intro/Digital Photography (A),SP11,106,40,77.50%,17.50%,5.4,B+ (3.43),B+ (3.56)
"Trigilio, Michael",VIS 70N - Introduction to Media (A),SP11,84,40,92.50%,97.50%,5,B+ (3.64),A- (3.74)
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (A),SP11,15,7,85.70%,85.70%,1.07,A (4.00),N/A
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (B),SP11,16,6,100.00%,83.30%,1.17,B (3.00),N/A
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (C),SP11,10,1,100.00%,100.00%,2.5,N/A,N/A
"Gorin, Jean-Pierre",VIS 87 - Freshman Seminar (D),SP11,19,11,100.00%,90.90%,0.5,A (4.00),N/A
"Quesnell, Iana Kathleen",VIS 105A - Drawing: Representing/Subject (A),WI11,25,11,90.90%,81.80%,8.68,A- (3.89),A (4.00)
"Pastor, Jennifer C",VIS 105C - Drawing: Portfolio Projects (A),WI11,18,16,100.00%,100.00%,7.88,A- (3.81),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),WI11,30,20,95.00%,95.00%,3.3,A- (3.90),A- (3.79)
"Silva, Ernest Ronald",VIS 106A - Painting: Image Making (A),WI11,24,12,100.00%,100.00%,7,A- (3.78),A (4.00)
"Silva, Ernest Ronald",VIS 106B - Painting: Practices and Genre (A),WI11,26,11,90.90%,100.00%,8.32,A- (3.73),A (4.00)
"Adler, Amy",VIS 106C - Painting: Portfolio Projects (A),WI11,20,16,100.00%,100.00%,11,A (4.00),A- (3.92)
"Gallaccio, Anya",VIS 107B - Sculpture: Practices & Genre (A),WI11,20,8,100.00%,100.00%,9.25,A- (3.88),A- (3.85)
"Steinbach, Haim",VIS 107CN - Sculpture: Portfolio Projects (A),WI11,9,4,100.00%,100.00%,8,A- (3.75),N/A
"Cruz, Teddy",VIS 110A - Contemporary Issues & Practice (A),WI11,20,9,55.60%,66.70%,6.28,A- (3.78),A- (3.79)
"Park, Kyong Dong","VIS 110C - Proposals, Plans, Presentation (A)",WI11,14,4,100.00%,100.00%,9.5,A (4.00),N/A
"Gallaccio, Anya",VIS 110N - Studio Honors II (A),WI11,14,9,100.00%,100.00%,8.72,A- (3.89),N/A
"Cruz, Teddy",VIS 111 - Structure of Art (A),WI11,259,122,66.90%,61.20%,6.12,B+ (3.63),B+ (3.52)
"Welchman, John C.",VIS 112 - Art Historical Methods (A),WI11,8,3,66.70%,100.00%,4.5,B+ (3.67),N/A
"Welchman, John C.",VIS 113BN - Hist/Criticism II:Early 20th C (A),WI11,13,5,60.00%,100.00%,8.5,B+ (3.40),N/A
"Greenstein, Jack M",VIS 122CN - Defining High Renaissance Art (A),WI11,71,31,77.40%,67.70%,4.11,B+ (3.33),B (3.15)
"Bryson, William N",VIS 124CN - Nineteenth Century Art (A),WI11,129,54,94.40%,96.30%,4.2,B+ (3.48),B (3.08)
"Nodelman, Sheldon A.",VIS 125DN - Marcel Duchamp (A),WI11,15,5,80.00%,80.00%,4.9,A- (3.75),N/A
"Newsome, Elizabeth Ann",VIS 126D - Prob/Anc Maya Iconogrphy&Inscr (A),WI11,16,8,75.00%,87.50%,5.36,B+ (3.43),N/A
"Taube, Rhonda B.",VIS 129D - Seminar/Art History/Americas (A),WI11,15,9,100.00%,100.00%,3.61,A- (3.78),N/A
"Newsome, Elizabeth Ann",VIS 129G - Art History Honors Seminar (A),WI11,8,3,100.00%,100.00%,6.5,B+ (3.33),N/A
"Hock, Louis J.",VIS 132 - Installation Production&Studio (A),WI11,16,10,100.00%,100.00%,4.3,B+ (3.60),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),WI11,17,9,100.00%,100.00%,9.39,B+ (3.50),N/A
"Alexander, Amy J",VIS 145A - Time&Process Digital Media I (A),WI11,59,17,70.60%,75.00%,7.21,B+ (3.47),B (3.03)
"Manovich, Lev Z",VIS 145B - Time&Process Digital Media II (A),WI11,7,4,75.00%,75.00%,8,B+ (3.50),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (A),WI11,17,12,91.70%,100.00%,6.67,B+ (3.58),N/A
"Plante, Michael P",VIS 152 - Film in Social Context (A),WI11,58,30,73.30%,60.00%,3.67,B+ (3.50),B+ (3.45)
"Manovich, Lev Z",VIS 159 - History of Art and Technology (A),WI11,136,57,64.90%,71.90%,3.94,B+ (3.56),B (3.15)
"Steinmetz, Phel",VIS 164 - Photographic Strategies (A),WI11,22,10,100.00%,100.00%,4.7,B+ (3.67),B+ (3.38)
"Lonidier, Fred S.",VIS 165 - Camera Techniques (A),WI11,25,11,72.70%,45.50%,4.68,A- (3.73),B+ (3.67)
"Lertxundi, Laida",VIS 171 - Digital Cinema-Theory/Productn (A),WI11,18,9,66.70%,88.90%,6.72,B+ (3.56),N/A
"Hock, Louis J.",VIS 174 - Media Sketchbook (A),WI11,23,12,91.70%,83.30%,11.33,A- (3.73),B+ (3.46)
"Brunner-Sung, Vera",VIS 174 - Media Sketchbook (B),WI11,22,16,93.80%,93.80%,8.5,B+ (3.69),B+ (3.55)
"Trigilio, Michael",VIS 175 - Editing - Theory & Production (A),WI11,24,18,100.00%,100.00%,7.17,A- (3.81),B (3.23)
"Crandall, Jordan",VIS 177 - Scripting Strategies (A),WI11,22,7,85.70%,71.40%,6.21,A- (3.83),B+ (3.50)
"Brunner-Sung, Vera",VIS 180A - Documentary Evidence/Media Pra (A),WI11,23,15,100.00%,86.70%,7.43,B+ (3.47),B+ (3.57)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),WI11,23,11,81.80%,81.80%,8.14,A- (3.82),B+ (3.52)
"Mangolte, Babette",VIS 181 - Sound And Lighting (A),WI11,23,10,88.90%,77.80%,7.5,A- (3.78),B+ (3.65)
"Trigilio, Michael",VIS 183A - Strategies of Self (A),WI11,22,18,94.40%,100.00%,8.5,B+ (3.65),B+ (3.38)
"Smith, Cauleen",VIS 183B - Strategies of Alterity (A),WI11,24,11,80.00%,100.00%,10.1,A- (3.91),A- (3.92)
