Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Tartakovsky, Daniel",MAE 105 - Intro To Mathematical Physics (A),FA09,165,105,74.00%,89.10%,6.08,B (3.10),B- (2.99)
"Bewley, Thomas R",MAE 107 - Computational Methods/Engineer (A),FA09,147,107,51.90%,57.00%,9.77,B- (2.91),B (3.11)
"Kleissl, Jan",MAE 110A - Thermodynamics (A),FA09,137,95,82.40%,76.70%,6.37,B (3.16),C+ (2.63)
"Tynan, George Robert",MAE 118 - Introduction to Energy Systems (A),FA09,123,86,83.70%,84.90%,4.59,B+ (3.38),B (3.20)
"Tynan, George Robert",MAE 118A - Introduction to Energy Systems (A),FA09,123,86,83.70%,84.90%,4.59,B+ (3.38),B (3.20)
"Kleissl, Jan",MAE 122 - Flow & Transport/Environment (A),FA09,43,36,86.10%,94.40%,8.28,B (3.25),B (3.25)
"Kleissl, Jan",MAE 125A - Flow & Transport/Environment (A),FA09,43,36,86.10%,94.40%,8.28,B (3.25),B (3.25)
"Van Den Einde, Yael Dahlia",MAE 130A - Mechanics I: Statics (A),FA09,157,129,95.20%,92.80%,4.83,N/A,C+ (2.62)
"Nemat-Nasser, Siavouche",MAE 131A - Solid Mechanics I (A),FA09,41,31,90.00%,58.10%,6.82,B- (2.83),B- (2.83)
"Cortes, Jorge",MAE 140 - Linear Circuits (A),FA09,112,65,96.90%,92.30%,5.48,B+ (3.43),C+ (2.34)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (B),FA09,131,74,90.50%,97.30%,5.74,B+ (3.37),B (3.09)
"Krstic, Miroslav",MAE 143A - Signals and Systems (A),FA09,62,32,87.50%,96.90%,3.88,B+ (3.42),C+ (2.66)
"Bitmead, Robert R.",MAE 143B - Linear Control (A),FA09,33,10,80.00%,90.00%,5.1,B (3.10),C+ (2.54)
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),FA09,126,83,92.50%,97.50%,9.94,B+ (3.30),B- (2.75)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),FA09,41,27,96.30%,92.30%,18.2,B+ (3.48),B+ (3.47)
"Hedayatnia, Mostafa",MAE 156A - Fund. Prin./Mechanical Desgn I (B),FA09,39,26,88.00%,76.90%,17.96,B+ (3.46),B+ (3.39)
"Bandaru, Prabhakar",MAE 170 - Experimental Techniques (A),FA09,262,106,58.60%,52.00%,9.06,B+ (3.49),B- (2.97)
"Shevchenko, Valentin I",MAE 170 - Experimental Techniques (A),FA09,262,106,58.60%,52.00%,9.06,B+ (3.49),B- (2.97)
"Bahadori, Mohammad Yousef",MAE 181 - Space Mission Analysis/Design (A),FA09,62,48,93.80%,91.70%,5.29,B+ (3.32),B- (2.99)
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),FA09,110,55,70.90%,47.30%,5.37,B (3.13),B- (2.90)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA09,152,117,98.30%,99.10%,14.5,A- (3.70),B+ (3.48)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),FA09,224,119,73.30%,74.80%,6.01,B+ (3.68),B (3.26)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (B),FA09,202,65,90.80%,93.80%,5.38,A- (3.85),B (3.26)
"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),SU09,80,24,95.70%,91.30%,7.37,B (3.29),N/A
"Rohr, James Joseph",MAE 101B - Advanced Fluid Mechanics (A),SU09,79,26,84.00%,92.30%,8.66,B (3.19),N/A
"Seshadri, Kalyanasundaram",MAE 101C - Heat Transfer (A),SU09,61,18,77.80%,66.70%,8.83,B (3.17),N/A
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),SU09,26,11,90.90%,100.00%,5.23,B+ (3.36),N/A
"Bahadori, Mohammad Yousef",MAE 105 - Intro To Mathematical Physics (A),SU09,37,14,78.60%,85.70%,8.21,B (3.21),N/A
"Michelin, Sebastien Honore Roland",MAE 107 - Computational Methods/Engineer (A),SU09,68,22,61.90%,66.70%,9.83,B (3.09),N/A
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),SU09,72,32,100.00%,100.00%,10.94,B (3.26),N/A
"Bahadori, Mohammad Yousef",MAE 110B - Thermodynamic Systems (A),SU09,15,8,100.00%,71.40%,8.25,B+ (3.57),N/A
"Seshadri, Kalyanasundaram",MAE 113 - Fundamentals of Propulsion (A),SU09,20,8,100.00%,100.00%,7.5,B (3.13),N/A
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),SU09,82,24,100.00%,95.80%,8.33,B+ (3.30),N/A
"Lubarda, Vlado",MAE 130B - Mechanics II: Dynamics (A),SU09,85,24,87.50%,95.80%,9.67,B (3.21),N/A
"Azhdari, Abbas",MAE 130C - Mechanics III: Vibrations (A),SU09,39,18,47.10%,29.40%,7.91,B (3.28),N/A
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),SU09,40,17,100.00%,87.50%,10.75,B (3.12),N/A
"Lubarda, Vlado",MAE 131B - Solid Mechanics II (A),SU09,36,11,100.00%,90.90%,9.23,B+ (3.36),N/A
"Krstic, Miroslav",MAE 143A - Signals and Systems (A),SU09,43,15,73.30%,60.00%,8.37,B (3.07),N/A
"de Callafon, Raymond A",MAE 143B - Linear Control (A),SU09,71,18,94.40%,83.30%,9.5,B (3.00),N/A
"McKittrick, Joanna M",MAE 160 - Mechanical Behavior/Materials (A),SU09,14,6,83.30%,100.00%,9.83,A (4.00),N/A
"Olevsky, Eugene",MAE 165 - Fatige&Failure Anlys/Eng Comp (A),SU09,14,5,100.00%,100.00%,10.1,A (4.00),N/A
"Urzay, Javier",MAE 180A - Spacecraft Guidance I (A),SU09,22,6,100.00%,100.00%,9.17,B (3.20),N/A
"Bandaru, Prabhakar",MAE 20 - Elements of Materials Science (A),SU09,21,10,70.00%,80.00%,6.1,B (3.20),N/A
"Sarkar, Sutanu",MAE 101B - Advanced Fluid Mechanics (A),SP09,125,88,70.90%,77.00%,8.59,B (3.18),B- (2.91)
"Del Alamo, Juan Carlos",MAE 101B - Advanced Fluid Mechanics (B),SP09,73,31,80.60%,80.60%,5.73,B+ (3.52),B- (2.91)
"Nemat-Nasser, Siavouche",MAE 105 - Intro To Mathematical Physics (A),SP09,138,84,79.50%,90.40%,6.07,B+ (3.45),B (3.07)
"Goddard, Joe D",MAE 107 - Computational Methods/Engineer (A),SP09,66,22,13.60%,22.70%,5.83,B- (2.86),C+ (2.39)
"Driscoll, Charles F.",MAE 117A - Elementary Plasma Physics (A),SP09,16,8,100.00%,100.00%,6.25,N/A,N/A
"Tynan, George Robert",MAE 118C - 21st Century Energy Tech II (A),SP09,47,33,84.80%,100.00%,5.05,B (3.19),B- (2.92)
"Tynan, George Robert",MAE 120 - 21st Century Energy Tech II (A),SP09,47,33,84.80%,100.00%,5.05,B (3.19),B- (2.92)
"Gille, Sarah T",MAE 124 - Envrnmntl Chall: Science & Sol (A),SP09,116,58,90.70%,87.30%,4.21,B+ (3.44),B (3.21)
"Hoger, Anne",MAE 130B - Mechanics II: Dynamics (A),SP09,182,103,85.10%,92.10%,6.89,B (3.10),B- (2.75)
"Van Den Einde, Yael Dahlia",MAE 130C - Mechanics III: Vibrations (A),SP09,75,48,79.20%,85.40%,8.04,N/A,C+ (2.53)
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),SP09,185,126,85.50%,85.50%,5.55,B (3.15),C+ (2.67)
"Murakami, Hidenori",MAE 133 - Finite Element Methods in MAE (A),SP09,52,41,95.10%,97.60%,5.62,B+ (3.56),B (3.17)
"Martinez, Sonia",MAE 143A - Signals and Systems (A),SP09,54,28,82.10%,100.00%,5.29,B+ (3.32),B- (2.73)
"Krstic, Miroslav",MAE 143B - Linear Control (A),SP09,145,72,75.00%,94.40%,5.61,B (3.24),C+ (2.57)
"Hodgkiss, William S.",MAE 149 - Sensor Networks (A),SP09,50,20,89.50%,100.00%,3,N/A,C (2.18)
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),SP09,61,28,100.00%,92.90%,10.57,B (3.27),B- (2.70)
"Harrington, Steven Merrill",MAE 155B - Aerospace Engineering Desgn II (A),SP09,27,17,100.00%,82.40%,10.85,A- (3.71),A (4.00)
"Drake, Aaron Geoffrey",MAE 155B - Aerospace Engineering Desgn II (C),SP09,25,20,95.00%,100.00%,12.6,A- (3.74),B+ (3.68)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),SP09,30,25,100.00%,95.50%,16.5,A- (3.96),B+ (3.65)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),SP09,38,17,93.80%,93.30%,13.75,A- (3.94),B+ (3.54)
"Hedayatnia, Mostafa",MAE 156B - Fund. Prin/Mechanical Desgn II (C),SP09,29,19,100.00%,100.00%,17.24,B+ (3.65),B+ (3.58)
"Bahadori, Mohammad Yousef",MAE 160 - Mechanical Behavior/Materials (A),SP09,40,20,61.10%,88.90%,6.61,B (3.06),B- (2.84)
"Bandaru, Prabhakar",MAE 170 - Experimental Techniques (A),SP09,341,190,73.50%,68.10%,7.67,B+ (3.56),B (3.10)
"McKittrick, Joanna M",MAE 170 - Experimental Techniques (A),SP09,341,190,73.50%,68.10%,7.67,B+ (3.56),B (3.10)
"Bahadori, Mohammad Yousef",MAE 180A - Spacecraft Guidance I (A),SP09,69,57,98.20%,98.20%,4.29,B+ (3.58),B (3.01)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),SP09,179,92,96.70%,98.90%,13.03,B+ (3.61),B+ (3.40)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),SP09,103,38,80.60%,77.10%,6.77,A- (3.75),B (3.11)
"Lasheras, Juan C.",MAE 101A - Introductory Fluid Mechanics (A),WI09,107,78,78.90%,82.70%,6.58,B (3.12),C+ (2.53)
"Marsden, Alison",MAE 101A - Introductory Fluid Mechanics (B),WI09,123,61,91.80%,77.00%,6.93,B (3.08),B- (2.88)
"Bahadori, Mohammad Yousef",MAE 110A - Thermodynamics (A),WI09,92,33,66.70%,56.30%,6.2,B (3.06),C+ (2.40)
"Bahadori, Mohammad Yousef",MAE 113 - Fundamentals of Propulsion (A),WI09,92,39,100.00%,97.40%,5.68,B+ (3.53),C+ (2.65)
"Tynan, George Robert",MAE 118B - 21st Century Energy Tech I (A),WI09,47,28,85.70%,92.90%,4,B+ (3.54),C+ (2.69)
"Tynan, George Robert",MAE 119 - 21st Century Energy Tech I (A),WI09,47,28,85.70%,92.90%,4,B+ (3.54),C+ (2.69)
"Hoger, Anne",MAE 130A - Mechanics I: Statics (A),WI09,98,68,94.10%,95.60%,5.9,B (3.23),B- (2.99)
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (B),WI09,109,76,94.70%,98.70%,5.63,B (3.29),C+ (2.59)
"Van Den Einde, Yael Dahlia",MAE 130B - Mechanics II: Dynamics (A),WI09,141,76,60.30%,78.70%,8.31,N/A,C+ (2.31)
"Benson, David J",MAE 130C - Mechanics III: Vibrations (A),WI09,143,64,93.70%,98.40%,6,N/A,B (3.17)
"Lanza Di Scalea, Francesco",MAE 131A - Solid Mechanics I (A),WI09,45,21,94.70%,95.00%,6.82,B+ (3.40),C+ (2.50)
"Lanza Di Scalea, Francesco",MAE 131A - Solid Mechanics I (A),WI09,88,54,94.10%,90.40%,6.83,B (3.29),C+ (2.50)
"Markenscoff, Xanthippi",MAE 131B - Solid Mechanics II (A),WI09,19,17,70.60%,58.80%,4.97,B+ (3.44),B (3.28)
"Cortes, Jorge",MAE 140 - Linear Circuits (A),WI09,153,72,83.80%,97.00%,5.63,B+ (3.41),C+ (2.66)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (B),WI09,80,37,88.90%,97.20%,5.64,B+ (3.41),B- (2.88)
"Bewley, Thomas R",MAE 142 - Dynmcs&Control/Aerospace Vehic (A),WI09,78,61,70.00%,86.70%,10.87,B- (2.98),B- (3.00)
"Martinez, Sonia",MAE 143A - Signals and Systems (A),WI09,170,84,55.70%,65.80%,5.6,B (3.30),B- (2.75)
"Talke, Frank E",MAE 150 - Computer-Aided Analysis&Design (A),WI09,113,45,95.60%,91.10%,8.06,B+ (3.45),C+ (2.46)
"Harrington, Steven Merrill",MAE 155A - Aerospace Engineering Design I (A),WI09,68,37,83.80%,78.40%,4.99,B+ (3.63),B- (2.86)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),WI09,51,58,78.20%,71.90%,17.83,A- (3.73),B (3.15)
"Hedayatnia, Mostafa",MAE 156A - Fund. Prin./Mechanical Desgn I (B),WI09,48,25,84.00%,96.00%,19.58,B+ (3.46),B+ (3.45)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),WI09,37,31,100.00%,100.00%,13.02,A- (3.77),A- (3.77)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),WI09,40,29,92.90%,100.00%,16.84,A- (3.79),A- (3.71)
"Meyers, Marc",MAE 160 - Mechanical Behavior/Materials (A),WI09,111,76,71.60%,73.00%,4.91,B+ (3.44),B (3.07)
"Nesterenko, Vitali F",MAE 171A - Mechanical Engineering Lab (A),WI09,169,96,76.90%,92.30%,7.76,B+ (3.46),B+ (3.65)
"Seshadri, Kalyanasundaram",MAE 171A - Mechanical Engineering Lab (A),WI09,169,52,69.40%,76.00%,8.15,B+ (3.46),B+ (3.65)
"de Callafon, Raymond A",MAE 175A - Aerospace Engineering Lab (A),WI09,70,68,73.10%,80.60%,9.4,B+ (3.41),B+ (3.59)
"Lubarda, Vlado",MAE 20 - Elements of Materials Science (A),WI09,72,22,85.00%,84.20%,4.1,B+ (3.40),B (3.09)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),WI09,74,18,72.20%,83.30%,2.94,B+ (3.67),B+ (3.43)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),WI09,157,40,94.70%,89.50%,5.3,B+ (3.68),B (3.15)
"Murakami, Hidenori",MAE 9 - C/C++ Programming (B),WI09,107,39,89.50%,91.70%,4.55,B+ (3.66),B (3.23)
"Williams, Forman A.",MAE 101C - Heat Transfer (A),FA08,162,76,77.60%,50.00%,8.68,B (3.20),B- (2.70)
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),FA08,85,57,80.40%,82.10%,4.36,B+ (3.43),B (3.06)
"Lauga, Eric",MAE 105 - Intro To Mathematical Physics (A),FA08,179,142,89.10%,99.30%,5.5,B (3.26),B- (2.97)
"Pozrikidis, Constantine",MAE 107 - Computational Methods/Engineer (A),FA08,152,52,48.00%,36.00%,9.12,B (3.17),B (3.09)
"Llewellyn Smith, Stefan G.",MAE 110A - Thermodynamics (A),FA08,163,98,53.70%,41.50%,7.44,B- (2.91),B- (2.87)
"Bahadori, Mohammad Yousef",MAE 118 - Introduction to Energy Systems (A),FA08,130,108,88.30%,85.40%,3.82,B+ (3.53),B- (2.78)
"Bahadori, Mohammad Yousef",MAE 118A - Introduction to Energy Systems (A),FA08,130,108,88.30%,85.40%,3.82,B+ (3.53),B- (2.78)
"Kleissl, Jan",MAE 122 - Flow & Transport/Environment (A),FA08,21,18,83.30%,83.30%,5.39,B+ (3.53),B- (2.93)
"Kleissl, Jan",MAE 125A - Flow & Transport/Environment (A),FA08,21,18,83.30%,83.30%,5.39,B+ (3.53),B- (2.93)
"Van Den Einde, Yael Dahlia",MAE 130A - Mechanics I: Statics (A),FA08,148,115,98.20%,96.50%,6.85,N/A,B- (2.71)
"Zhu, Qiang",MAE 130C - Mechanics III: Vibrations (A),FA08,192,116,80.70%,80.90%,5.21,N/A,B (3.02)
"Nesterenko, Vitali F",MAE 131A - Solid Mechanics I (A),FA08,95,31,100.00%,100.00%,5.92,B+ (3.53),B (3.10)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (A),FA08,196,95,82.40%,93.30%,5.6,B+ (3.40),B- (2.78)
"Chau, Pao C.",MAE 143B - Linear Control (A),FA08,33,22,68.20%,54.50%,5.5,B (3.23),C+ (2.39)
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),FA08,130,89,95.50%,100.00%,8.48,B+ (3.66),B- (2.78)
"Hedayatnia, Mostafa",MAE 156A - Fund. Prin./Mechanical Desgn I (A),FA08,43,34,76.50%,91.20%,17.74,B+ (3.53),B+ (3.58)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (B),FA08,41,22,77.30%,90.90%,17.41,B+ (3.59),B+ (3.38)
"Beg, Farhat N.",MAE 170 - Experimental Techniques (A),FA08,269,162,57.40%,56.80%,9.38,B+ (3.50),B- (2.97)
"Shevchenko, Valentin I",MAE 170 - Experimental Techniques (A),FA08,269,162,57.40%,56.80%,9.38,B+ (3.50),B- (2.97)
"Bahadori, Mohammad Yousef",MAE 181 - Space Science & Engineering (A),FA08,80,62,89.80%,90.30%,2.99,B+ (3.58),B (3.02)
"Gibson, Carl H.",MAE 192 - Sr Sem Aerospace/Envrnmtl/Mech (A),FA08,5,2,100.00%,100.00%,1.5,N/A,N/A
"Llewellyn Smith, Stefan G.",MAE 192 - Sr Sem Aerospace/Envrnmtl/Mech (B),FA08,5,4,100.00%,100.00%,2,N/A,N/A
"Kosmatka, John B",MAE 2 - Intro to Aerospace Engineering (A),FA08,108,85,91.70%,94.00%,6.57,B (3.02),B (3.24)
"Nomura, Keiko K.",MAE 2 - Intro to Aerospace Engineering (A),FA08,108,88,89.20%,76.20%,6.62,B (3.02),B (3.24)
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),FA08,78,66,74.20%,54.50%,5.05,B (3.05),B- (2.79)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA08,133,48,89.10%,87.00%,15.04,B+ (3.59),B+ (3.44)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),FA08,78,34,78.80%,81.80%,3.23,B+ (3.56),B+ (3.46)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),FA08,13,9,88.90%,88.90%,0.5,A (4.00),N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),FA08,282,110,84.50%,80.90%,5.14,A- (3.78),B+ (3.47)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (B),FA08,158,33,84.80%,78.80%,4.8,A- (3.84),B+ (3.47)
"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),SU08,75,62,78.30%,91.50%,6.66,B (3.07),N/A
"Llewellyn Smith, Stefan G.",MAE 101B - Advanced Fluid Mechanics (A),SU08,53,29,82.80%,65.50%,8.16,B- (2.81),N/A
"Seshadri, Kalyanasundaram",MAE 101C - Heat Transfer (A),SU08,63,40,89.70%,88.90%,6.76,B (3.26),N/A
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),SU08,27,24,91.70%,87.50%,5.58,B+ (3.38),N/A
"Bahadori, Mohammad Yousef",MAE 105 - Intro To Mathematical Physics (A),SU08,40,30,80.00%,83.30%,8.09,B- (2.90),N/A
"Pozrikidis, Constantine",MAE 107 - Computational Methods/Engineer (A),SU08,53,31,56.70%,67.70%,8.23,B+ (3.44),N/A
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),SU08,73,57,94.70%,96.50%,10.5,B (3.11),N/A
"Seshadri, Kalyanasundaram",MAE 113 - Fundamentals of Propulsion (A),SU08,14,11,81.80%,81.80%,7.95,B- (2.90),N/A
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),SU08,60,49,97.90%,100.00%,7.38,B (3.21),N/A
"Lubarda, Vlado",MAE 130B - Mechanics II: Dynamics (A),SU08,80,52,94.00%,100.00%,9.52,B (3.20),N/A
"Nesterenko, Vitali F",MAE 130C - Mechanics III: Vibrations (A),SU08,60,58,79.60%,96.30%,7.66,B+ (3.35),N/A
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),SU08,84,72,94.40%,100.00%,9.15,B (3.25),N/A
"Lubarda, Vlado",MAE 131B - Solid Mechanics II (A),SU08,27,23,95.70%,100.00%,6.76,B+ (3.68),N/A
"de Callafon, Raymond A",MAE 143B - Linear Control (A),SU08,56,41,82.90%,92.70%,7.33,B- (2.98),N/A
"Olevsky, Eugene",MAE 165 - Fatige&Failure Anlys/Eng Comp (A),SU08,9,6,100.00%,100.00%,7.5,B+ (3.67),N/A
"Murakami, Hidenori",MAE 9 - C/C++ Programming (A),SU08,29,16,87.50%,93.80%,6.5,B+ (3.38),N/A
"Nomura, Keiko K.",MAE 101B - Advanced Fluid Mechanics (A),SP08,132,102,95.10%,95.10%,9.5,B (3.08),C+ (2.59)
"Bar-Yoseph, Pinhas",MAE 101B - Advanced Fluid Mechanics (B),SP08,66,45,90.20%,69.00%,6.18,B (3.15),B (3.12)
"Nemat-Nasser, Siavouche",MAE 105 - Intro To Mathematical Physics (A),SP08,86,44,67.40%,76.70%,7.1,B (3.12),C+ (2.61)
"Rottman, James",MAE 107 - Computational Methods/Engineer (A),SP08,97,40,72.50%,71.80%,8.25,B (3.15),B- (2.94)
"Tynan, George Robert",MAE 118C - 21st Century Energy Tech II (A),SP08,29,10,80.00%,100.00%,5.1,B (3.22),C+ (2.66)
"Tynan, George Robert",MAE 120 - 21st Century Energy Tech II (A),SP08,29,10,80.00%,100.00%,5.1,B (3.22),C+ (2.66)
"Gille, Sarah T",MAE 124 - The Human Earth (A),SP08,70,46,76.70%,81.40%,3.17,B (3.16),B- (2.94)
"Taylor, Stephen V.",MAE 124 - The Human Earth (B),SP08,104,31,96.80%,90.30%,4.05,B+ (3.52),B- (2.96)
"Kleissl, Jan",MAE 126B - Environmental Enginring Lab II (A),SP08,5,5,100.00%,100.00%,5.7,A- (3.80),N/A
"Murakami, Hidenori",MAE 130B - Mechanics II: Dynamics (A),SP08,190,92,79.30%,55.40%,6.76,B (3.27),B (3.29)
"Luco, J. Enrique",MAE 131A - Fundamentals/Solid Mechanics I (A),SP08,90,59,89.70%,80.40%,6.74,B (3.04),C+ (2.54)
"Markenscoff, Xanthippi",MAE 131A - Fundamentals/Solid Mechanics I (A),SP08,123,79,64.60%,17.70%,6.63,B+ (3.35),B- (2.70)
"Lubarda, Vlado",MAE 131C - Solid Mechanics III (A),SP08,19,14,71.40%,100.00%,5.73,B (3.00),B+ (3.33)
"Krstic, Miroslav",MAE 143B - Linear Control (A),SP08,221,135,80.30%,90.60%,6.06,B+ (3.43),C+ (2.56)
"Hodgkiss, William S.",MAE 149 - Sensor Networks (A),SP08,27,12,83.30%,91.70%,5,N/A,C+ (2.34)
"Kerckhoffs, Roy",MAE 150 - Computer-Aided Analysis&Design (A),SP08,69,33,84.40%,84.40%,8.26,B (3.17),B- (2.84)
"Hays, Anthony",MAE 155B - Aerospace Engineering Desgn II (A),SP08,16,13,84.60%,76.90%,13.58,B+ (3.42),N/A
"Harrington, Steven Merrill",MAE 155B - Aerospace Engineering Desgn II (B),SP08,42,33,100.00%,100.00%,8.26,A- (3.84),B+ (3.48)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),SP08,41,24,95.70%,91.30%,17,A- (3.90),B+ (3.67)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),SP08,36,24,100.00%,100.00%,14.17,B+ (3.70),B+ (3.66)
"Meyers, Marc",MAE 160 - Mechanical Behavior/Materials (A),SP08,68,28,92.90%,89.30%,6.57,B+ (3.52),B (3.27)
"Bandaru, Prabhakar",MAE 170 - Experimental Techniques (A),SP08,324,206,70.40%,76.00%,7.41,B+ (3.51),B- (2.85)
"McKittrick, Joanna M",MAE 170 - Experimental Techniques (A),SP08,324,206,70.40%,76.00%,7.41,B+ (3.51),B- (2.85)
"Beg, Farhat N.",MAE 171B - Mechancial Engineering Lab (A),SP08,159,23,95.50%,90.90%,12.5,B+ (3.59),A- (3.74)
"de Callafon, Raymond A",MAE 171B - Mechancial Engineering Lab (A),SP08,159,36,80.60%,80.60%,11.01,B+ (3.59),A- (3.74)
"Kleissl, Jan",MAE 171B - Mechancial Engineering Lab (A),SP08,159,31,93.50%,100.00%,8.97,B+ (3.59),A- (3.74)
"Shevchenko, Valentin I",MAE 171B - Mechancial Engineering Lab (A),SP08,159,15,80.00%,100.00%,11.57,B+ (3.59),A- (3.74)
"Bahadori, Mohammad Yousef",MAE 180B - Space Science & Engineering (A),SP08,92,29,89.30%,96.60%,2.57,A- (3.82),B- (2.91)
"Bahadori, Mohammad Yousef",MAE 181 - Space Science & Engineering (A),SP08,92,29,89.30%,96.60%,2.57,A- (3.82),B- (2.91)
"Gibson, Carl H.",MAE 192 - Sr Sem Aerospace/Envrnmtl/Mech (A),SP08,6,5,80.00%,100.00%,1.3,B (3.00),N/A
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),SP08,190,67,95.20%,85.50%,13.51,A- (3.83),B+ (3.37)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),SP08,63,25,92.00%,100.00%,2.74,A- (3.76),B+ (3.39)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),SP08,7,5,100.00%,100.00%,0.5,N/A,N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),SP08,115,39,92.30%,92.30%,6.5,A- (3.77),B+ (3.41)
"Lasheras, Juan C.",MAE 101A - Introductory Fluid Mechanics (A),WI08,87,51,88.00%,92.20%,5.79,B (3.27),B- (2.75)
"Sarkar, Sutanu",MAE 101A - Introductory Fluid Mechanics (B),WI08,117,80,86.10%,91.10%,6.32,B (3.26),B- (2.95)
"Hendricks, Eric William",MAE 101A - Introductory Fluid Mechanics (C),WI08,135,35,91.40%,91.40%,5.79,B+ (3.50),B- (2.83)
"Rohr, James Joseph",MAE 101A - Introductory Fluid Mechanics (C),WI08,135,35,91.40%,91.40%,5.79,B+ (3.50),B- (2.83)
"Goddard, Joe D",MAE 110A - Thermodynamics (A),WI08,70,39,60.50%,13.20%,8.91,B- (2.79),C+ (2.46)
"Bar-Yoseph, Pinhas",MAE 113 - Fundamentals of Propulsion (A),WI08,61,46,82.20%,23.90%,5.89,B (3.22),B- (2.89)
"Tynan, George Robert",MAE 118B - 21st Century Energy Tech I (A),WI08,43,31,93.30%,93.30%,3.1,B+ (3.59),C+ (2.57)
"Tynan, George Robert",MAE 119 - 21st Century Energy Tech I (A),WI08,43,31,93.30%,93.30%,3.1,B+ (3.59),C+ (2.57)
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),WI08,243,135,99.20%,100.00%,5.47,B+ (3.64),B- (2.82)
"Todd, Michael",MAE 130B - Mechanics II: Dynamics (A),WI08,120,76,76.10%,80.80%,6.93,N/A,C+ (2.70)
"Nesterenko, Vitali F",MAE 130C - Mechanics III: Vibrations (A),WI08,248,89,76.50%,91.90%,6.2,B+ (3.31),B- (2.93)
"Ross, Graham",MAE 130C - Mechanics III: Vibrations (B),WI08,81,26,76.00%,84.00%,5.65,B+ (3.35),B (3.04)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (A),WI08,147,79,89.50%,97.40%,5.8,B+ (3.56),B+ (3.31)
"Skelton, Robert E",MAE 142 - Dynmcs&Control/Aerospace Vehic (A),WI08,72,46,22.20%,24.40%,8.2,B- (2.80),B- (2.72)
"Martinez, Sonia",MAE 143A - Signals and Systems (A),WI08,240,145,57.90%,50.40%,6.08,B (3.18),B- (2.94)
"Bewley, Thomas R",MAE 143C - Digital Control Systems (A),WI08,25,9,100.00%,100.00%,8.72,B+ (3.67),B+ (3.56)
