Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Arias-Castro, Ery",MATH 181A - Intro/Mathemat Statistics I (A),WI10,57,31,80.60%,67.70%,8.05,B+ (3.32),B- (2.75)
"McMurry, Timothy L",MATH 183 - Statistical Methods (A),WI10,104,46,73.30%,95.70%,6.01,B (3.25),C+ (2.55)
"Tesler, Glenn",MATH 186 - Probablty Stats/Bioinformatics (A),WI10,37,14,85.70%,78.60%,7.79,B (3.21),B- (2.87)
"Rotar, Vladimir",MATH 193A - Actuarial Mathematics I (A),WI10,34,13,84.60%,76.90%,7.88,B (3.08),B (3.17)
"Fitzsimmons, Patrick J",MATH 194 - The Mathematics of Finance (A),WI10,50,16,93.80%,93.80%,5.25,B+ (3.31),B (3.05)
"Yoo, Meesue",MATH 20A - Calculus/Science & Engineering (A),WI10,219,113,85.00%,36.30%,7.29,B- (2.92),B- (2.73)
"Young, Stephen J.",MATH 20B - Calculus/Science & Engineering (A),WI10,185,85,87.10%,71.80%,6.45,B (3.10),C+ (2.56)
"Shingel, Tatiana",MATH 20B - Calculus/Science & Engineering (B),WI10,127,51,76.00%,47.90%,5.72,B- (2.91),C+ (2.52)
"Stevens, Laura Jeanne",MATH 20B - Calculus/Science & Engineering (C),WI10,380,211,92.90%,100.00%,6.13,B (3.19),C+ (2.56)
"Popescu, Cristian D.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI10,205,101,83.00%,78.80%,6.32,B (3.05),B- (2.82)
"Kolesnikov, Pavel",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI10,290,115,93.90%,90.40%,5.57,B+ (3.38),B- (2.88)
"Zhang, Yuan",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI10,208,105,84.80%,50.50%,4.79,B (3.20),B- (2.75)
"Shopple, John P.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI10,235,107,92.50%,83.20%,5.43,B (3.30),C+ (2.69)
"Eggers, John Dietrich",MATH 20D - Intro/Differential Equations (A),WI10,280,138,93.50%,100.00%,6.36,B+ (3.66),C+ (2.45)
"Leok, Melvin",MATH 20D - Intro/Differential Equations (B),WI10,188,90,87.60%,86.50%,6.23,B+ (3.45),C+ (2.48)
"Kong, Shengli",MATH 20E - Vector Calculus (A),WI10,285,118,91.50%,91.50%,5.24,B+ (3.61),C+ (2.65)
"De Winter, Stefaan",MATH 20E - Vector Calculus (B),WI10,171,57,89.50%,89.50%,5.2,B+ (3.55),C+ (2.66)
"Lin, James P.",MATH 20F - Linear Algebra (A),WI10,124,57,83.60%,61.80%,6.54,B+ (3.43),B- (2.77)
"Gan, Wee T.",MATH 20F - Linear Algebra (B),WI10,190,78,82.10%,64.10%,5.6,B (3.16),B- (2.81)
"Shopple, John P.",MATH 20F - Linear Algebra (C),WI10,206,84,91.50%,71.60%,5.51,B+ (3.48),C+ (2.69)
"Meyer, David A.",MATH 31BH - Honors Multivariable Calculus (A),WI10,26,17,94.10%,100.00%,8.85,B (3.29),B+ (3.38)
"Vallieres, Daniel",MATH 3C - Precalculus (A),WI10,59,28,75.00%,100.00%,7.57,C+ (2.64),C- (1.85)
"Greene, Jeremy Michael",MATH 3C - Precalculus (B),WI10,29,14,76.90%,100.00%,7.58,B (3.00),C (2.29)
"Garner, William John",MATH 4C - Pre-calculus for Sci & Engn (A),WI10,45,33,100.00%,100.00%,6.98,B (3.06),C+ (2.62)
"Bunch, James R.",MATH 87 - Freshman Seminar (A),WI10,19,8,85.70%,85.70%,0.5,N/A,N/A
"Stevens, Laura Jeanne",MATH 87 - Freshman Seminar (B),WI10,19,14,100.00%,100.00%,0.79,A (4.00),N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (D),WI10,11,7,100.00%,100.00%,0.5,C (2.00),N/A
"Harel, Guershon",MATH 95 - Introduction to Teaching Math (A),WI10,15,10,100.00%,90.00%,3.1,A- (3.80),N/A
"Rogalski, Daniel",MATH 100A - Abstract Algebra I (A),FA09,39,27,88.90%,100.00%,9.31,B (3.25),B- (2.77)
"Wenzl, Hans G",MATH 103A - Modern Algebra I (A),FA09,33,15,80.00%,66.70%,6.9,B (3.14),C+ (2.56)
"Eggers, John Dietrich",MATH 109 - Mathematical Reasoning (A),FA09,35,22,95.20%,100.00%,8.12,B (3.25),C+ (2.67)
"Rabin, Jeffrey Mark",MATH 109 - Mathematical Reasoning (B),FA09,43,29,93.10%,100.00%,6.29,B+ (3.42),B- (2.91)
"Chow, Bennett",MATH 109 - Mathematical Reasoning (C),FA09,27,18,88.20%,100.00%,4.83,B+ (3.44),B (3.02)
"Weinkove, Benjamin",MATH 10A - Calculus (A),FA09,207,133,97.70%,98.50%,3.72,B+ (3.43),B- (2.87)
"Chow, Bennett",MATH 10A - Calculus (B),FA09,146,59,83.10%,64.40%,3.65,B (3.21),B- (2.71)
"Stevens, Laura Jeanne",MATH 10A - Calculus (C),FA09,193,125,98.40%,100.00%,4.04,B+ (3.57),B- (2.74)
"Volpato, Michael",MATH 10A - Calculus (D),FA09,128,79,89.90%,74.70%,3.97,B (3.22),B- (2.70)
"De Winter, Stefaan",MATH 10B - Calculus (A),FA09,125,67,95.50%,98.50%,4.05,B+ (3.48),B- (2.81)
"Kong, Shengli",MATH 10B - Calculus (B),FA09,175,90,93.10%,95.30%,4.12,B+ (3.70),B- (2.97)
"Evans, Ronald J.",MATH 10B - Calculus (C),FA09,165,94,84.90%,73.90%,4.13,B (3.25),B- (2.81)
"Oprea, Dragos N.",MATH 10C - Calculus (A),FA09,180,107,84.60%,82.90%,4.74,B+ (3.31),B- (2.81)
"Wenzl, Hans G",MATH 10C - Calculus (B),FA09,149,75,72.00%,58.70%,4.28,B+ (3.32),B- (2.88)
"Shopple, John P.",MATH 10C - Calculus (C),FA09,171,93,84.80%,64.10%,4.16,B+ (3.52),B- (2.71)
"Agler, Jim",MATH 110 - Intro/Partial Differ Equations (A),FA09,38,26,80.80%,84.60%,6.81,B+ (3.33),B (3.23)
"Agler, Jim",MATH 110A - Intro/Partial Differ Equations (A),FA09,38,26,80.80%,84.60%,6.81,B+ (3.33),B (3.23)
"Helton, John W.",MATH 120A - Elements of Complex Analysis (A),FA09,20,13,69.20%,84.60%,5.88,B- (2.73),B- (2.80)
"Evans, Ronald J.",MATH 140A - Foundations of Real Analysis I (A),FA09,51,39,89.70%,92.30%,9.32,B (3.20),B (3.10)
"Roberts, Justin Deritter",MATH 142A - Introduction to Analysis I (A),FA09,62,39,71.80%,87.20%,5.47,B (3.05),C+ (2.62)
"Stevens, Laura Jeanne",MATH 153 - Geometry for Secondary Teacher (A),FA09,47,31,100.00%,100.00%,5.37,B+ (3.30),B- (2.79)
"Cheng, Li-Tien",MATH 170A - Intro Numerical Analys/Linear (A),FA09,57,36,94.30%,94.30%,5.78,B+ (3.66),C+ (2.63)
"Cheng, Li-Tien",MATH 174 - Numericl Methods/Physcl Modlng (A),FA09,15,10,100.00%,100.00%,6.1,A- (3.80),N/A
"Fitzsimmons, Patrick J",MATH 180A - Introduction to Probability (A),FA09,111,75,82.40%,87.80%,7.1,B (3.26),C+ (2.59)
"Abramson, Ian S",MATH 181C - Math Statistics-Nonparametric (A),FA09,15,12,75.00%,66.70%,4.83,A- (3.73),N/A
"Politis, Dimitris",MATH 183 - Statistical Methods (A),FA09,94,50,68.00%,62.00%,5.26,B (3.26),C+ (2.42)
"Tesler, Glenn",MATH 184A - Combinatorics (A),FA09,27,20,85.00%,100.00%,6.3,B (3.06),B (3.12)
"Haff, Leonard R.",MATH 193A - Actuarial Mathematics I (A),FA09,45,41,95.00%,97.50%,4.65,B+ (3.62),B- (2.92)
"Zhang, Yuan",MATH 20A - Calculus/Science & Engineering (A),FA09,104,48,93.80%,57.40%,5.71,B+ (3.36),C+ (2.59)
"Eggers, John Dietrich",MATH 20A - Calculus/Science & Engineering (B),FA09,188,119,95.00%,93.30%,5.42,B (3.19),C (2.26)
"Yoo, Meesue",MATH 20A - Calculus/Science & Engineering (C),FA09,166,97,84.40%,43.30%,4.67,B (3.14),B- (2.93)
"Abramson, Ian S",MATH 20A - Calculus/Science & Engineering (D),FA09,170,75,94.50%,94.50%,5.22,B (3.23),C+ (2.68)
"Kong, Shengli",MATH 20B - Calculus/Science & Engineering (A),FA09,287,169,95.80%,91.60%,4.86,B+ (3.43),B- (2.83)
"Shopple, John P.",MATH 20B - Calculus/Science & Engineering (B),FA09,258,181,88.80%,50.60%,4.9,B (3.12),C+ (2.66)
"Kadison, Lars",MATH 20B - Calculus/Science & Engineering (C),FA09,192,121,88.10%,34.70%,4.74,B+ (3.60),B- (2.72)
"Volpato, Michael",MATH 20B - Calculus/Science & Engineering (D),FA09,129,81,90.10%,72.80%,3.71,B+ (3.41),B- (2.74)
"Yoo, Meesue",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),FA09,159,128,89.70%,48.40%,4.84,B+ (3.39),B- (2.85)
"Lin, James P.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),FA09,282,129,96.90%,90.60%,6,B+ (3.54),B- (2.82)
"De Winter, Stefaan",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),FA09,271,185,95.10%,96.20%,5.04,B+ (3.63),B- (2.74)
"Sterbenz, Jacob",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),FA09,168,114,90.40%,88.60%,5.22,B+ (3.38),B- (2.77)
"Okikiolu, Kate",MATH 20D - Intro/Differential Equations (A),FA09,169,93,73.90%,55.40%,2.98,B+ (3.67),A- (3.71)
"Dong, Bin",MATH 20D - Intro/Differential Equations (B),FA09,159,93,89.10%,79.30%,5.47,B+ (3.41),B (3.03)
"Young, Stephen J.",MATH 20D - Intro/Differential Equations (C),FA09,131,88,73.60%,64.00%,6.09,B (3.13),B- (2.72)
"Kadison, Lars",MATH 20E - Vector Calculus (A),FA09,183,97,78.10%,64.90%,5.8,B+ (3.53),B- (2.86)
"Shingel, Tatiana",MATH 20F - Linear Algebra (A),FA09,186,92,79.10%,55.60%,4.79,B+ (3.41),C+ (2.66)
"Nie, Jiawang",MATH 20F - Linear Algebra (B),FA09,274,99,92.80%,83.70%,4.12,A- (3.75),B+ (3.43)
"Meyer, David A.",MATH 31AH - Honors Linear Algebra (A),FA09,37,37,81.10%,100.00%,8.5,B+ (3.34),B (3.29)
"Scheinker, David",MATH 3C - Precalculus (A),FA09,51,30,96.70%,100.00%,7.37,B (3.30),C+ (2.37)
"Harmse, Johannes Andreas",MATH 3C - Precalculus (B),FA09,101,52,78.00%,84.30%,5.92,B (3.10),C (2.11)
"Fredrickson, Karl S",MATH 3C - Precalculus (C),FA09,36,22,86.40%,86.40%,4.77,B (3.05),D+ (1.56)
"Ferry, Michael William",MATH 4C - Pre-calculus for Sci & Engn (A),FA09,88,65,95.30%,92.30%,7.36,B (3.22),C+ (2.40)
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (A),FA09,11,8,100.00%,100.00%,0.5,A (4.00),N/A
"Harel, Guershon",MATH 87 - Freshman Seminar (B),FA09,11,11,90.90%,100.00%,0.5,A (4.00),N/A
"Bunch, James R.",MATH 87 - Freshman Seminar (C),FA09,15,15,93.30%,100.00%,0.5,A (4.00),N/A
"Popescu, Cristian D.",MATH 104A - Number Theory (A),SU09,30,12,90.90%,100.00%,11.95,B (3.09),N/A
"Fitzgerald, Carl H.",MATH 109 - Mathematical Reasoning (A),SU09,32,7,85.70%,42.90%,10.5,B (3.29),N/A
"Nguyen, Hieu Trung",MATH 10A - Calculus (A),SU09,39,12,83.30%,91.70%,5.67,B+ (3.45),N/A
"Ferry, Michael William",MATH 10B - Calculus (A),SU09,40,21,85.00%,100.00%,8.69,B (3.22),N/A
"Lust, Jaime Zyouko",MATH 10B - Calculus (A),SU09,34,14,71.40%,71.40%,7.64,B (3.14),N/A
"Slawinski, Michael A.",MATH 10C - Calculus (A),SU09,110,32,87.50%,78.10%,6.44,B- (2.91),N/A
"Fitzgerald, Carl H.",MATH 120A - Elements of Complex Analysis (A),SU09,45,20,95.00%,80.00%,9.9,B+ (3.45),N/A
"Okikiolu, Kate",MATH 120B - Applied Complex Analysis (A),SU09,13,6,100.00%,50.00%,7.5,A- (3.83),N/A
"Haff, Leonard R.",MATH 168A - Topics/Applied Math-Comp Sci (A),SU09,35,21,95.00%,100.00%,10.12,A- (3.70),N/A
"Chow, Bennett",MATH 20A - Calculus/Science & Engineering (A),SU09,14,3,66.70%,100.00%,7.83,B (3.00),N/A
"Eggers, John Dietrich",MATH 20B - Calculus/Science & Engineering (A),SU09,25,6,83.30%,66.70%,9.7,B (3.00),N/A
"Shenk, Norman A.",MATH 20B - Calculus/Science & Engineering (A),SU09,46,9,100.00%,100.00%,8.72,B (3.11),N/A
"Carbonara, Joaquin Oswaldo",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SU09,79,26,92.30%,69.20%,7.58,B+ (3.64),N/A
"Scullard, Michael Scott",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SU09,72,26,84.60%,92.30%,10.81,B (3.27),N/A
"Lunasin, Evelyn Manalo",MATH 20D - Intro/Differential Equations (A),SU09,89,37,86.50%,73.00%,8.5,B+ (3.31),N/A
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),SU09,101,45,88.90%,95.60%,8.14,B+ (3.69),N/A
"Lunasin, Evelyn Manalo",MATH 20F - Linear Algebra (A),SU09,80,36,77.80%,86.10%,9.11,B+ (3.39),N/A
"McGown, Kevin J",MATH 20F - Linear Algebra (A),SU09,59,28,71.40%,53.60%,7.79,B (3.15),N/A
"Budreau, Daniel J",MATH 3C - Precalculus (A),SU09,30,9,66.70%,77.80%,5.61,B (3.29),N/A
"Lin, James P.",MATH 102 - Applied Linear Algebra (A),SP09,87,38,88.90%,75.00%,6.28,B+ (3.35),C+ (2.47)
"Agler, Jim",MATH 109 - Mathematical Reasoning (A),SP09,31,12,75.00%,72.70%,8.33,B (3.09),B- (2.99)
"Linshaw, Andrew Ross",MATH 109 - Mathematical Reasoning (B),SP09,31,22,72.70%,95.50%,4.5,B+ (3.32),B- (2.79)
"Nie, Jiawang",MATH 10A - Calculus (A),SP09,189,80,75.30%,48.00%,4.86,B- (2.92),C+ (2.69)
"Kong, Shengli",MATH 10B - Calculus (A),SP09,184,111,94.60%,91.00%,4.36,B+ (3.39),B- (2.99)
"Chan, Ping-Shun",MATH 10B - Calculus (B),SP09,125,60,71.20%,66.10%,5.01,B- (2.96),C+ (2.45)
"Eggers, John Dietrich",MATH 10C - Calculus (A),SP09,282,129,89.10%,95.30%,4.17,B+ (3.37),C+ (2.67)
"Mengi, Emre",MATH 10C - Calculus (B),SP09,179,55,83.60%,65.50%,3.59,B+ (3.37),C+ (2.69)
"Weinkove, Benjamin",MATH 10C - Calculus (C),SP09,276,127,93.50%,92.70%,3.44,B+ (3.50),B- (2.91)
"Schweinsberg, Jason",MATH 11 - Elem. Probability & Statistics (A),SP09,162,87,84.70%,100.00%,6.34,B+ (3.48),B- (2.81)
"Arias-Castro, Ery",MATH 11 - Elem. Probability & Statistics (B),SP09,71,31,67.70%,61.30%,5.4,B+ (3.31),C+ (2.63)
"Meyer, David A.",MATH 110 - Intro/Partial Differ Equations (A),SP09,54,43,82.90%,97.50%,6.45,B (3.00),B- (2.87)
"Meyer, David A.",MATH 110A - Intro/Partial Differ Equations (A),SP09,54,43,82.90%,97.50%,6.45,B (3.00),B- (2.87)
"Baouendi, M Salah",MATH 120B - Applied Complex Analysis (A),SP09,32,23,100.00%,100.00%,7.95,B+ (3.32),B (3.29)
"Stevens, Laura Jeanne",MATH 121B - Found of Teachg/Learng Math II (A),SP09,22,17,100.00%,100.00%,5,B+ (3.40),B (3.23)
"Okikiolu, Kate",MATH 140B - Foundations of Analysis (A),SP09,16,14,85.70%,78.60%,10.21,B (3.27),N/A
"Terras, Audrey",MATH 140C - Foundations of Analysis (A),SP09,15,12,100.00%,91.70%,8.83,A- (3.89),N/A
"Terras, Audrey",MATH 142B - Advanced Calculus (A),SP09,73,35,88.20%,100.00%,5.59,B+ (3.33),B+ (3.60)
"VERSTRAETE, JACQUES ALLAN",MATH 154 - Discrete Math & Graph Theory (A),SP09,41,28,92.90%,100.00%,5.29,B+ (3.31),B- (2.95)
"Fitzgerald, Carl H.",MATH 163 - History of Mathematics (A),SP09,72,46,84.10%,65.90%,4.37,B+ (3.41),B- (2.98)
"Bunch, James R.",MATH 170B - Numerical Analysis (A),SP09,5,5,100.00%,100.00%,6.1,A- (3.80),N/A
"Cheng, Li-Tien",MATH 170C - Numericl Ordinary Diff Equatns (A),SP09,14,7,100.00%,100.00%,5.93,B+ (3.43),N/A
"Politis, Dimitris",MATH 181B - Intro/Mathematical Statistics (A),SP09,34,18,100.00%,55.60%,6.17,B+ (3.65),B+ (3.33)
"Garsia, Adriano M.",MATH 183 - Statistical Methods (A),SP09,77,52,72.50%,47.10%,3.99,B (3.18),B (3.09)
"Arias-Castro, Ery",MATH 185 - Intro to Computational Stats (A),SP09,16,13,91.70%,91.70%,8.5,A- (3.75),N/A
"Garsia, Adriano M.",MATH 187 - Introduction to Cryptography (A),SP09,67,37,89.20%,54.10%,3.58,B (3.27),B (3.02)
"Eldredge, Nathaniel Gilbert Bartsch",MATH 20A - Calculus/Science & Engineering (A),SP09,96,43,82.90%,70.70%,5.6,B- (2.84),C+ (2.55)
"Volpato, Michael",MATH 20B - Calculus/Science & Engineering (A),SP09,93,41,70.00%,82.50%,5.27,B (3.06),C+ (2.54)
"Lunasin, Evelyn Manalo",MATH 20B - Calculus/Science & Engineering (B),SP09,177,91,84.30%,86.50%,5.69,B (3.24),C+ (2.53)
"Li, Bo",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SP09,175,70,86.40%,77.30%,4.41,B (3.22),B- (2.71)
"Paparoditis, Efstathios",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),SP09,263,83,84.30%,65.10%,4.33,B+ (3.34),B- (2.84)
"Szypowski, Ryan S.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),SP09,281,162,90.10%,96.90%,5.03,B+ (3.39),C+ (2.66)
"Kong, Shengli",MATH 20D - Intro/Differential Equations (A),SP09,117,53,86.80%,98.10%,4.42,B+ (3.63),B- (3.00)
"Eggers, John Dietrich",MATH 20D - Intro/Differential Equations (B),SP09,185,122,88.20%,97.50%,5.08,B+ (3.34),B- (2.89)
"Lunasin, Evelyn Manalo",MATH 20D - Intro/Differential Equations (C),SP09,136,84,81.50%,88.90%,4.89,B+ (3.39),B- (2.79)
"Szypowski, Ryan S.",MATH 20E - Vector Calculus (A),SP09,197,106,81.10%,97.20%,4.92,B+ (3.30),B- (2.78)
"VERSTRAETE, JACQUES ALLAN",MATH 20E - Vector Calculus (B),SP09,134,69,85.30%,92.60%,4.88,B+ (3.38),B- (2.83)
"Kemkes, Graeme David",MATH 20F - Linear Algebra (A),SP09,189,60,83.10%,93.10%,4.4,B+ (3.48),C+ (2.66)
"Chan, Ping-Shun",MATH 20F - Linear Algebra (B),SP09,289,150,88.30%,93.80%,3.96,B+ (3.45),B- (2.74)
"Rabin, Jeffrey Mark",MATH 31CH - Honors Vector Calculus (A),SP09,19,19,89.50%,100.00%,6.29,B+ (3.39),N/A
"Bunch, James R.",MATH 87 - Freshman Seminar (A),SP09,19,19,94.70%,94.70%,0.5,N/A,N/A
"Abramson, Ian S",MATH 87 - Freshman Seminar (B),SP09,11,9,100.00%,100.00%,0.5,N/A,N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),SP09,24,22,100.00%,100.00%,1.41,A- (3.91),A (4.00)
"Popescu, Cristian D.",MATH 100B - Modern Algebra (A),WI09,26,19,94.70%,100.00%,9.03,B (3.18),B+ (3.34)
"Linshaw, Andrew Ross",MATH 102 - Applied Linear Algebra (A),WI09,67,33,75.80%,66.70%,6.69,B (3.19),C+ (2.65)
"Driver, Bruce K",MATH 103A - Applied Modern Algebra (A),WI09,12,7,100.00%,100.00%,7.07,B+ (3.57),N/A
"Evans, Ronald J.",MATH 103B - Applied Modern Algebra (A),WI09,25,17,87.50%,93.80%,4.62,B+ (3.35),B+ (3.35)
"Chow, Bennett",MATH 109 - Mathematical Reasoning (A),WI09,33,25,96.00%,92.00%,4.98,B+ (3.48),B- (2.83)
"Volpato, Michael",MATH 109 - Mathematical Reasoning (B),WI09,35,24,66.70%,66.70%,5.92,B- (2.91),B- (2.75)
"Arnold, Robert Bruce",MATH 10A - Calculus (B),WI09,167,72,95.80%,95.80%,5.22,B- (2.95),D+ (1.54)
"Lunasin, Evelyn Manalo",MATH 10A - Calculus (C),WI09,186,120,94.90%,94.10%,4.53,B (3.27),C+ (2.68)
"Eggers, John Dietrich",MATH 10B - Calculus (A),WI09,251,92,88.20%,82.40%,4.68,B (3.24),C+ (2.64)
"Volpato, Michael",MATH 10B - Calculus (B),WI09,172,60,81.00%,44.10%,3.67,B (3.25),C+ (2.60)
"Kong, Shengli",MATH 10B - Calculus (C),WI09,186,101,95.00%,94.00%,3.95,B+ (3.45),B- (2.92)
"Lunasin, Evelyn Manalo",MATH 10B - Calculus (D),WI09,188,136,93.20%,91.00%,4.79,B+ (3.46),B- (2.83)
"Kitaev, Sergey",MATH 10C - Calculus (A),WI09,119,55,90.40%,88.70%,4.12,B+ (3.47),C+ (2.57)
"Chan, Ping-Shun",MATH 10C - Calculus (B),WI09,177,96,85.70%,92.30%,3.93,B+ (3.38),B- (2.79)
"Kong, Shengli",MATH 10C - Calculus (C),WI09,300,130,97.70%,96.90%,3.35,B+ (3.68),B (3.12)
"Sterbenz, Jacob",MATH 110 - Intro/Partial Differ Equations (A),WI09,20,16,87.50%,81.30%,6.25,B (3.29),B (3.11)
"Sterbenz, Jacob",MATH 110A - Intro/Partial Differ Equations (A),WI09,20,16,87.50%,81.30%,6.25,B (3.29),B (3.11)
"Baouendi, M Salah",MATH 120A - Elements of Complex Analysis (A),WI09,46,32,93.50%,96.80%,6.25,B+ (3.31),B- (2.75)
"Stevens, Laura Jeanne",MATH 121A - Found of Teachg/Learng Math I (A),WI09,23,19,94.40%,100.00%,4.08,B+ (3.38),B+ (3.41)
"Okikiolu, Kate",MATH 130A - Ordinary Differential Equation (A),WI09,56,26,65.40%,76.90%,5.27,B+ (3.38),B+ (3.38)
"Okikiolu, Kate",MATH 140A - Foundations of Analysis (A),WI09,24,22,86.40%,90.50%,10.14,B (3.05),B+ (3.40)
"Eggers, John Dietrich",MATH 140B - Foundations of Analysis (A),WI09,25,22,72.70%,95.50%,8.05,B+ (3.30),B- (2.80)
"Terras, Audrey",MATH 142A - Advanced Calculus (A),WI09,70,37,86.10%,88.90%,5.06,B+ (3.40),B+ (3.47)
"Agler, Jim",MATH 142B - Advanced Calculus (A),WI09,32,27,40.70%,73.10%,5.98,B- (2.72),B (3.28)
"Mengi, Emre",MATH 170A - Numerical Linear Algebra (A),WI09,13,11,100.00%,100.00%,5.05,B+ (3.45),N/A
"Nie, Jiawang",MATH 170B - Numerical Analysis (A),WI09,24,19,78.90%,100.00%,8.83,B (3.13),B- (2.81)
"Gill, Philip E.",MATH 171A - Mathematical Programming (A),WI09,22,14,92.90%,78.60%,5.5,B+ (3.43),B+ (3.43)
"Williams, Ruth J",MATH 180A - Introduction to Probability (A),WI09,29,19,89.50%,89.50%,6.82,B+ (3.35),C+ (2.62)
"Rothschild, Linda Preiss",MATH 180B - Intro/Stochastic Processes I (A),WI09,35,24,95.80%,83.30%,6.17,B+ (3.57),B (3.18)
"Haff, Leonard R.",MATH 181A - Intro/Mathematical Statistics (A),WI09,53,37,97.30%,91.90%,5.26,B+ (3.56),B (3.09)
"Jehring, Kristin Elizabeth",MATH 183 - Statistical Methods (A),WI09,63,32,80.00%,90.30%,6.56,B (3.06),C+ (2.44)
"Tesler, Glenn",MATH 186 - Probablty Stats/Bioinformatics (A),WI09,13,7,100.00%,100.00%,4.79,B+ (3.67),N/A
"Williams, Ruth J",MATH 194 - The Mathematics of Finance (A),WI09,43,38,100.00%,100.00%,4.76,B+ (3.64),B (3.05)
"Szypowski, Ryan S.",MATH 20A - Calculus/Science & Engineering (A),WI09,212,130,88.50%,94.60%,5.22,B (3.16),C+ (2.50)
"Rogalski, Daniel",MATH 20B - Calculus/Science & Engineering (A),WI09,304,188,90.90%,85.50%,4.93,B (3.30),B- (2.71)
"Stevens, Laura Jeanne",MATH 20B - Calculus/Science & Engineering (B),WI09,279,183,93.30%,99.40%,4.95,B (3.21),C+ (2.58)
"Ebenfelt, Peter",MATH 20B - Calculus/Science & Engineering (C),WI09,157,62,82.00%,86.90%,4.89,B (3.18),B- (2.75)
"Agler, Jim",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI09,176,89,90.80%,70.50%,5.05,B (3.30),B (3.01)
"Fitzsimmons, Patrick J",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI09,300,230,91.40%,95.00%,4.44,B+ (3.43),B- (2.96)
"Chan, Ping-Shun",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI09,193,111,91.00%,96.40%,3.58,B+ (3.39),B- (2.77)
"Li, Bo",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI09,209,109,82.10%,51.00%,5.09,B- (2.97),C+ (2.62)
"Kitchloo, Nitya",MATH 20D - Intro/Differential Equations (A),WI09,192,129,93.40%,95.10%,6.1,B+ (3.31),B- (2.81)
"Beeson, Amanda Marieke",MATH 20D - Intro/Differential Equations (B),WI09,157,80,80.00%,76.30%,5.28,B+ (3.40),C+ (2.64)
"Chow, Bennett",MATH 20D - Intro/Differential Equations (C),WI09,62,34,87.50%,81.80%,5.5,B+ (3.38),B- (2.98)
"Enright, Thomas J.",MATH 20E - Vector Calculus (A),WI09,175,91,81.10%,78.90%,5.28,B+ (3.35),C+ (2.37)
"Sterbenz, Jacob",MATH 20E - Vector Calculus (B),WI09,112,52,82.40%,92.20%,5.79,B+ (3.38),B- (2.79)
"Helton, John W.",MATH 20F - Linear Algebra (A),WI09,138,27,73.10%,34.60%,4.43,B+ (3.38),C+ (2.64)
"Li, Bo",MATH 20F - Linear Algebra (B),WI09,155,81,92.20%,84.40%,5.19,B+ (3.44),C+ (2.63)
"Evans, Ronald J.",MATH 20F - Linear Algebra (C),WI09,187,111,83.50%,89.00%,4.82,B+ (3.39),B- (2.81)
"Rabin, Jeffrey Mark",MATH 31BH - Honors Multivariable Calculus (A),WI09,23,18,94.40%,100.00%,6.61,B (3.22),B (3.27)
"Szypowski, Ryan S.",MATH 3C - Precalculus (A),WI09,42,16,37.50%,87.50%,7.38,B (3.00),C (2.20)
"Cooper, Benjamin James",MATH 3C - Precalculus (B),WI09,46,27,55.60%,59.30%,8.5,B- (2.71),C- (1.89)
"Harris, Richard Neal",MATH 4C - Pre-calculus for Sci & Engn (A),WI09,53,33,100.00%,100.00%,4.62,B (3.26),C (2.17)
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),WI09,24,17,100.00%,100.00%,2.38,A (4.00),A- (3.98)
"Popescu, Cristian D.",MATH 100A - Modern Algebra (A),FA08,42,34,85.30%,97.10%,8.74,B (3.19),C+ (2.57)
"Szypowski, Ryan S.",MATH 102 - Applied Linear Algebra (A),FA08,63,36,94.10%,97.10%,6.17,B+ (3.36),B- (2.88)
"Evans, Ronald J.",MATH 103A - Applied Modern Algebra (A),FA08,34,24,83.30%,95.80%,5.17,B+ (3.39),B- (2.78)
"Wallach, Nolan",MATH 104A - Number Theory (A),FA08,13,9,66.70%,88.90%,7.39,B- (2.89),N/A
