Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Burgasser, Adam Jonathan",PHYS 10 - Concepts In Physics (A),WI17,182,81,81.60%,88.20%,5.85,B+ (3.31),B+ (3.60)
"Jenkins, Elizabeth",PHYS 100B - Electromagnetism II (A),WI17,107,44,90.00%,87.50%,7.58,B- (2.92),B (3.01)
"Dubin, Daniel Herschel",PHYS 105B - Mathematical&Computatnl Phy II (A),WI17,42,14,91.70%,100.00%,14.86,B (3.09),B- (2.80)
"Wu, Congjun",PHYS 110A - Mechanics I (A),WI17,45,19,94.70%,57.90%,8.61,B (3.24),B (3.19)
"Barreiro Guerrero, Julio",PHYS 124 - Laboratory Projects (A),WI17,27,24,100.00%,95.70%,7.14,B+ (3.65),B+ (3.57)
"Murphy, Thomas",PHYS 124 - Laboratory Projects (A),WI17,27,23,100.00%,95.00%,7.45,B+ (3.62),B+ (3.57)
"Branson, James G",PHYS 130C - Quantum Physics III (A),WI17,15,6,83.30%,0.00%,9.17,B+ (3.33),N/A
"Grover, Tarun",PHYS 140B - Statistical & Thermal Phys II (A),WI17,18,13,100.00%,100.00%,10.83,B (3.17),N/A
"Kuti, Julius",PHYS 141 - Comp Phys I:Prob Models & Simu (A),WI17,11,1,100.00%,100.00%,8.5,B (3.00),N/A
"Butov, Leonid",PHYS 152A - Condensed Matter Physics (A),WI17,10,5,100.00%,100.00%,5.83,B+ (3.67),N/A
"Konopacky, Quinn Morgan",PHYS 160 - Stellar Astrophysics (A),WI17,47,40,87.50%,82.50%,4.85,B (3.28),B (3.09)
"Wright, Shelley Adams",PHYS 164 - Observational Astrophysics Lab (A),WI17,27,19,88.90%,100.00%,11.28,B (3.11),B (3.16)
"Hwa, Terence T.",PHYS 176 - Quantitative Molecular Biology (A),WI17,1,1,100.00%,100.00%,6.5,B (3.00),N/A
"Kleinfeld, David",PHYS 178 - Biophysics/Neurons & Networks (A),WI17,19,8,100.00%,100.00%,6.17,B+ (3.43),N/A
"Popmintchev, Tenio",PHYS 1A - Mechanics (A),WI17,316,241,72.20%,66.20%,6.12,B (3.17),B+ (3.38)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),WI17,328,161,85.20%,79.90%,3.37,B+ (3.55),B+ (3.51)
"Smith, Douglas E",PHYS 1B - Electricity and Magnetism (A),WI17,357,167,78.70%,88.40%,5.32,B+ (3.39),B+ (3.33)
"Smith, Douglas E",PHYS 1B - Electricity and Magnetism (B),WI17,306,151,76.00%,88.40%,4.86,B+ (3.46),B+ (3.33)
"Paddock, Mark",PHYS 1B - Electricity and Magnetism (C),WI17,359,306,78.00%,87.90%,5.89,B+ (3.47),B+ (3.44)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),WI17,1007,400,66.80%,76.80%,3.53,B+ (3.62),B+ (3.45)
"Paddock, Mark","PHYS 1C - Waves, Optics & Modern Physics (A)",WI17,272,240,70.60%,79.40%,6.42,B (3.23),B (3.17)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",WI17,263,104,74.70%,81.30%,4.22,B+ (3.43),B+ (3.36)
"Ni, Kaixuan",PHYS 2A - Physics-Mechanics (A),WI17,331,190,94.00%,88.50%,6.63,B+ (3.42),B (3.10)
"Shpyrko, Oleg",PHYS 2A - Physics-Mechanics (B),WI17,314,142,85.90%,90.40%,5.76,B (3.27),B (3.05)
"Shpyrko, Oleg",PHYS 2A - Physics-Mechanics (C),WI17,327,133,90.40%,95.20%,5.4,B (3.28),B (3.05)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (A),WI17,235,85,79.70%,38.00%,7.77,B (3.12),B- (2.94)
"Anderson, Michael G.",PHYS 2BL - Physics Laboratory-Mechanics (A),WI17,60,22,71.40%,71.40%,6.5,B+ (3.65),B (3.26)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI17,288,115,75.70%,44.10%,7.35,B (3.06),B- (2.76)
"Maple, M. Brian",PHYS 2CL - Phys Lab-Elec&Magnetism (A),WI17,290,91,62.40%,76.50%,6.98,B (3.16),B (3.23)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI17,114,40,76.30%,52.60%,8.83,B- (2.78),B- (2.88)
"Arnold, Kam S",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI17,97,48,92.70%,85.40%,8.29,B+ (3.32),B (3.04)
"Averitt, Richard Douglas","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI17,40,16,100.00%,100.00%,5.36,B (3.15),B (3.03)
"Sandstrom, Karin Marie",PHYS 7 - Galaxies and Cosmology (A),WI17,47,24,100.00%,87.50%,3.68,B (3.21),C+ (2.64)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),WI17,12,8,100.00%,100.00%,1.25,N/A,N/A
"Fuller, George Michael",PHYS 87 - Freshman Seminar (B),WI17,21,11,90.00%,90.00%,0.5,A (4.00),N/A
"Jenkins, Elizabeth",PHYS 100A - Electromagnetism I (B),FA16,126,80,88.50%,52.60%,8.53,B- (2.77),B- (2.92)
"Dubin, Daniel Herschel",PHYS 105A - Mathematical&Computatnl Phy I (A),FA16,117,48,89.40%,91.50%,12.63,B- (2.98),C+ (2.57)
"Tytler, David Robert",PHYS 11 - Survey of Physics (A),FA16,143,64,41.00%,34.40%,5.4,B (3.07),B+ (3.37)
"Averitt, Richard Douglas",PHYS 110A - Mechanics I (B),FA16,109,38,94.60%,97.30%,7.56,B- (2.86),B- (2.73)
"Smith, Douglas E",PHYS 122 - Experimental Techniques (A),FA16,18,8,87.50%,87.50%,3,A- (3.75),N/A
"Wright, Shelley Adams",PHYS 13 - Life in the Universe (A),FA16,24,13,92.30%,69.20%,4.81,B+ (3.55),B (3.13)
"Surko, Clifford M",PHYS 130B - Quantum Physics II (A),FA16,54,12,100.00%,70.00%,8.3,B (3.00),B- (2.72)
"Kuti, Julius",PHYS 139 - Special Topics (A),FA16,8,3,100.00%,66.70%,9.83,B+ (3.33),N/A
"Fogler, Michael M.",PHYS 140A - Statistical & Thermal Phys I (A),FA16,65,21,78.90%,84.20%,7.5,B+ (3.33),B- (2.86)
"Keres, Dusan",PHYS 163 - Galaxies and Quasars (A),FA16,27,9,88.90%,77.80%,8.5,C+ (2.67),B- (2.88)
"Dudko, Olga",PHYS 175 - Biological Physics (A),FA16,12,6,100.00%,100.00%,6.1,B+ (3.33),N/A
"Murphy, Thomas",PHYS 191 - Undergraduate Seminar/Physics (B),FA16,21,12,100.00%,100.00%,0.94,A (4.00),N/A
"Paddock, Mark",PHYS 1A - Mechanics (A),FA16,350,148,70.10%,69.40%,6.74,B (3.18),B+ (3.62)
"Paddock, Mark",PHYS 1A - Mechanics (B),FA16,353,168,74.70%,74.10%,6.42,B (3.25),B+ (3.62)
"Koslover, Elena F",PHYS 1A - Mechanics (C),FA16,288,125,66.90%,61.00%,6.45,B (3.15),B (3.12)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),FA16,1000,401,76.10%,79.90%,3.25,B+ (3.49),B+ (3.46)
"Bott-Suzuki, Simon Charles",PHYS 1B - Electricity and Magnetism (A),FA16,178,75,80.80%,90.40%,6.18,B+ (3.36),B- (2.73)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),FA16,173,65,69.50%,74.60%,4.11,B+ (3.49),B+ (3.37)
"Tsai, Philbert S","PHYS 1C - Waves, Optics & Modern Physics (A)",FA16,171,95,85.70%,96.70%,5.36,B+ (3.68),B+ (3.36)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",FA16,180,69,65.60%,66.70%,3.61,B+ (3.52),B (3.27)
"Arnold, Kam S",PHYS 2A - Physics-Mechanics (A),FA16,336,144,82.00%,79.10%,7.63,B (3.17),B- (2.78)
"Michelsen, Eric Leonard",PHYS 2B - Phys-Electricity and Magnetism (A),FA16,332,164,83.30%,79.50%,6.99,B (3.03),B- (2.83)
"Anderson, Michael G.",PHYS 2BL - Physics Laboratory-Mechanics (A),FA16,80,32,53.30%,63.30%,5.7,B- (2.90),B (3.28)
"Sinha, Sunil K",PHYS 2BL - Physics Laboratory-Mechanics (A),FA16,76,32,53.30%,60.00%,5.63,B- (2.90),B (3.28)
"Branson, James G","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA16,323,127,60.00%,36.70%,6.74,B (3.13),B+ (3.39)
"Palacci, Jeremie","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA16,350,251,83.10%,79.50%,6.13,B (3.14),B- (2.89)
"Meill, Alexander Warren",PHYS 2CL - Phys Lab-Elec&Magnetism (A),FA16,323,150,65.30%,96.60%,6.78,B (3.29),B (3.22)
"Manohar, Aneesh Vasant",PHYS 4C - Phys Majrs-Elect & Magnetism (B),FA16,34,14,84.60%,84.60%,9.73,B (3.08),B- (2.98)
"Coil, Alison",PHYS 5 - Stars and Black Holes (A),FA16,88,42,95.00%,97.50%,3.95,B+ (3.31),B (3.22)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),FA16,14,10,100.00%,100.00%,0.7,A (4.00),N/A
"Fuller, George Michael",PHYS 87 - Freshman Seminar (C),FA16,21,11,100.00%,100.00%,0.5,A (4.00),N/A
"Murphy, Thomas",PHYS 87 - Freshman Seminar (D),FA16,15,9,100.00%,100.00%,0.79,A (4.00),N/A
"Song, Jaewon",PHYS 1A - Mechanics (A),S216,40,9,57.10%,57.10%,7.07,B (3.29),B (3.14)
"Gustafson, Scott Matthew",PHYS 1AL - Mechanics Laboratory (0),S216,43,12,63.60%,63.60%,4.32,B- (2.91),B- (2.77)
"Conger, Casey J",PHYS 1B - Electricity and Magnetism (A),S216,61,13,84.60%,84.60%,6.81,B+ (3.50),B (3.06)
"Gustafson, Scott Matthew",PHYS 1BL - Electricity & Magnetism Lab (0),S216,50,11,57.10%,85.70%,7.07,B+ (3.50),B- (2.79)
"Markowitz, Alex Gary","PHYS 1C - Waves, Optics & Modern Physics (A)",S216,56,13,81.80%,72.70%,6.5,B+ (3.36),B (3.23)
"Gustafson, Scott Matthew","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S216,46,7,100.00%,100.00%,4.1,B- (2.75),B (3.05)
"Paddock, Mark",PHYS 2A - Physics-Mechanics (A),S216,16,13,92.30%,92.30%,9.5,B (3.18),N/A
"Kadakia, Nirag Shailesh",PHYS 2B - Phys-Electricity and Magnetism (A),S216,109,61,86.70%,96.70%,9.3,B (3.23),B- (2.93)
"Allen, Grant","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S216,113,31,93.30%,96.70%,8.07,B+ (3.50),B+ (3.61)
"Meill, Alexander Warren","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",S216,88,24,29.20%,100.00%,8.08,B (3.29),B (3.20)
"Patwardhan, Amol Vivek",PHYS 2D - Phys-Relativity&Quantm Physics (A),S216,48,21,90.00%,90.00%,10.6,B+ (3.39),B- (2.91)
"Keller, Nicholas A",PHYS 1A - Mechanics (A),S116,56,11,90.00%,100.00%,8.5,A (4.00),B (3.23)
"Gustafson, Scott Matthew",PHYS 1AL - Mechanics Laboratory (0),S116,45,10,88.90%,88.90%,6.94,A- (3.71),B (3.02)
"Affolter, Matthew J",PHYS 1B - Electricity and Magnetism (A),S116,56,18,100.00%,100.00%,8.61,A- (3.80),B (3.25)
"Gustafson, Scott Matthew",PHYS 1BL - Electricity & Magnetism Lab (0),S116,48,11,75.00%,75.00%,5,B+ (3.57),B (3.00)
"Allen, Grant","PHYS 1C - Waves, Optics & Modern Physics (A)",S116,56,9,87.50%,87.50%,6,B+ (3.63),B+ (3.63)
"Gustafson, Scott Matthew","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S116,47,9,50.00%,50.00%,8.25,B (3.13),B- (2.83)
"Meill, Alexander Warren",PHYS 2A - Physics-Mechanics (A),S116,71,29,96.00%,100.00%,8.26,B+ (3.32),B (3.11)
"Conger, Casey J",PHYS 2B - Phys-Electricity and Magnetism (A),S116,98,30,82.10%,89.30%,9.19,B+ (3.32),B- (2.96)
"Anderson, Michael G.",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),S116,40,12,58.30%,66.70%,11.59,B (3.18),B (3.23)
"Shirman, Aleksandra","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S116,81,19,94.40%,88.90%,8.03,B (3.06),C+ (2.55)
"Barreiro Guerrero, Julio",PHYS 100C - Electromagnetism III (A),SP16,17,12,100.00%,100.00%,8.83,B+ (3.50),N/A
"Kleinfeld, David",PHYS 120 - Circuits and Electronics (A),SP16,77,62,86.00%,91.20%,7.92,B+ (3.45),B (3.12)
"Branson, James G",PHYS 130A - Quantum Physics I (A),SP16,63,21,84.20%,26.30%,7.17,B (3.06),B- (2.71)
"Averitt, Richard Douglas",PHYS 133 - Condensed Matter/MATL Sci. Lab (A),SP16,20,9,100.00%,100.00%,10.06,B+ (3.67),A- (3.72)
"Kuti, Julius",PHYS 142 - Comp Phys II:PDE & Matrix Modl (A),SP16,5,1,0.00%,0.00%,8.5,C (2.00),N/A
"Sinha, Sunil K",PHYS 152B - Electronic Materials (A),SP16,6,2,100.00%,100.00%,12.5,C+ (2.50),N/A
"Intriligator, Kenneth Arthur",PHYS 154 - Elementary Particle Physics (A),SP16,6,2,100.00%,100.00%,4.5,C+ (2.50),N/A
"Fuller, George Michael",PHYS 161 - Black Holes (A),SP16,63,20,94.40%,100.00%,5.5,B+ (3.38),B+ (3.60)
"Griest, Kim",PHYS 162 - Cosmology (A),SP16,33,7,85.70%,100.00%,6.21,B+ (3.43),B+ (3.31)
"Palacci, Jeremie",PHYS 173 - Modern Physics Lab:Bio&Quantum (A),SP16,10,4,100.00%,100.00%,14.5,B (3.00),N/A
"Jun, Suckjoon",PHYS 177 - Physics of the Cell (A),SP16,5,3,100.00%,100.00%,9.17,B+ (3.67),N/A
"Smith, Douglas E",PHYS 1A - Mechanics (A),SP16,237,74,63.40%,63.40%,4.88,B (3.29),B (3.06)
"Diaz Santiago, Sebastian Alejandro",PHYS 1AL - Mechanics Laboratory (0),SP16,216,75,57.40%,66.20%,3.96,B+ (3.37),B+ (3.31)
"Ni, Kaixuan",PHYS 1B - Electricity and Magnetism (A),SP16,185,71,77.50%,97.20%,5.63,B+ (3.53),B+ (3.35)
"Diaz Santiago, Sebastian Alejandro",PHYS 1BL - Electricity & Magnetism Lab (0),SP16,192,61,63.80%,79.30%,3.5,B+ (3.54),B+ (3.39)
"Paddock, Mark","PHYS 1C - Waves, Optics & Modern Physics (A)",SP16,406,336,75.30%,92.30%,5.69,B+ (3.40),B+ (3.31)
"Coil, Alison","PHYS 1C - Waves, Optics & Modern Physics (B)",SP16,325,238,66.70%,57.40%,5.8,B+ (3.35),B (3.11)
"Diaz Santiago, Sebastian Alejandro","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",SP16,727,289,74.70%,80.80%,3.2,B+ (3.53),B+ (3.33)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP16,283,119,86.30%,95.70%,6.89,B (3.02),B- (2.86)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (B),SP16,241,108,80.40%,92.20%,6.84,B (3.10),B- (2.86)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (A),SP16,259,112,66.40%,29.90%,6.25,B- (2.91),B- (2.71)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (B),SP16,199,73,63.80%,26.10%,6.14,B- (2.99),B- (2.71)
"Groisman, Alexander",PHYS 2B - Phys-Electricity and Magnetism (C),SP16,257,103,79.60%,56.10%,5.69,B (3.09),B- (2.88)
"Anderson, Michael G.",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP16,133,52,76.00%,82.00%,7.18,B+ (3.35),B+ (3.31)
"Jun, Suckjoon","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP16,277,111,75.00%,65.40%,6.36,B- (2.99),B- (2.75)
"Keating, Brian","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP16,304,100,54.60%,77.30%,6.86,B (3.30),B (3.24)
"Branson, James G",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP16,185,62,78.90%,59.60%,6.07,B (3.23),B (3.16)
"Butov, Leonid",PHYS 2DL - Physics Lab-Modern Physics (A),SP16,102,25,95.80%,91.70%,5.37,B+ (3.39),B (3.27)
"Paar, Hans Peter","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP16,69,26,88.50%,65.40%,6.42,B (3.21),C+ (2.64)
"Hirsch, Jorge Eduardo",PHYS 4E - Physics Majors-Quantum Physics (A),SP16,38,15,84.60%,84.60%,9.5,B- (2.92),B- (2.91)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),SP16,16,9,100.00%,100.00%,1.39,A (4.00),N/A
"Konopacky, Quinn Morgan",PHYS 9 - The Solar System (A),SP16,38,27,100.00%,100.00%,3.94,B (3.29),B (3.11)
"Song, Jaewon",PHYS 10 - Concepts In Physics (A),WI16,182,68,76.60%,75.00%,3.87,B (3.10),B+ (3.35)
"Michelsen, Eric Leonard",PHYS 100B - Electromagnetism II (A),WI16,69,30,100.00%,96.70%,6.64,B (3.10),B- (2.72)
"Dubin, Daniel Herschel",PHYS 105B - Mathematical&Computatnl Phy II (A),WI16,17,7,100.00%,100.00%,10.5,B+ (3.50),N/A
"Wu, Congjun",PHYS 110B - Mechanics II (A),WI16,67,27,84.60%,69.20%,7.78,B (3.15),B+ (3.33)
"Salmon, Richard L.",PHYS 111 - Introduction to Ocean Waves (A),WI16,11,5,100.00%,100.00%,7,B+ (3.50),N/A
"Murphy, Thomas",PHYS 124 - Laboratory Projects (A),WI16,33,11,100.00%,100.00%,8.32,A- (3.73),B+ (3.45)
"Branson, James G",PHYS 130C - Quantum Physics III (A),WI16,19,7,100.00%,50.00%,10.83,B- (2.83),N/A
"Fogler, Michael M.",PHYS 140B - Statistical & Thermal Phys II (A),WI16,12,6,100.00%,80.00%,10.5,C+ (2.50),N/A
"Kuti, Julius",PHYS 141 - Comp Phys I:Prob Models & Simu (A),WI16,13,4,100.00%,100.00%,8.5,B+ (3.67),N/A
"Butov, Leonid",PHYS 152A - Condensed Matter Physics (A),WI16,7,2,100.00%,100.00%,5.5,A (4.00),N/A
"Konopacky, Quinn Morgan",PHYS 160 - Stellar Astrophysics (A),WI16,36,34,97.10%,97.10%,6.38,B+ (3.47),B (3.13)
"Wright, Shelley Adams",PHYS 164 - Observational Astrophysics Lab (A),WI16,12,10,100.00%,100.00%,12.9,B (3.20),N/A
"Kleinfeld, David",PHYS 178 - Biophysics/Neurons & Networks (A),WI16,13,5,100.00%,100.00%,7.7,A- (3.75),N/A
"Collins, Eva-Maria Schoetz",PHYS 1A - Mechanics (A),WI16,275,239,69.80%,67.20%,6.97,B (3.09),B- (2.89)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),WI16,278,141,82.90%,74.80%,3.72,B+ (3.53),B+ (3.39)
"Ni, Kaixuan",PHYS 1B - Electricity and Magnetism (A),WI16,402,190,74.30%,92.30%,5.61,B (3.27),B+ (3.40)
"Allen, Grant",PHYS 1B - Electricity and Magnetism (B),WI16,185,180,87.80%,98.90%,5.04,B+ (3.64),B+ (3.48)
"Markowitz, Alex Gary",PHYS 1B - Electricity and Magnetism (C),WI16,155,77,62.20%,23.00%,5.28,B (3.03),B- (2.85)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),WI16,735,316,70.00%,72.80%,3.46,B+ (3.52),B+ (3.37)
"Paddock, Mark","PHYS 1C - Waves, Optics & Modern Physics (A)",WI16,287,239,78.50%,87.80%,6.36,B+ (3.31),B (3.24)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",WI16,268,140,78.90%,82.00%,3.8,B+ (3.57),B+ (3.49)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (A),WI16,339,316,87.00%,65.50%,6.76,B+ (3.33),B (3.06)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (B),WI16,251,232,81.50%,61.60%,6.78,B (3.22),B (3.06)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (C),WI16,166,153,84.30%,62.70%,6.83,B+ (3.32),B (3.06)
"Groisman, Alexander",PHYS 2B - Phys-Electricity and Magnetism (B),WI16,319,156,82.20%,72.60%,7,B (3.11),B- (2.86)
"Anderson, Michael G.",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),WI16,89,42,78.00%,87.80%,6.65,B+ (3.63),B+ (3.41)
"Palacci, Jeremie","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI16,379,138,88.60%,66.70%,6.18,B (3.26),C+ (2.58)
"Schuller, Ivan K","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",WI16,324,130,47.50%,58.30%,7.89,B (3.28),B (3.10)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI16,141,56,81.10%,43.40%,7.01,B- (2.78),C+ (2.67)
"Paar, Hans Peter",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI16,74,33,81.30%,75.00%,6.5,B (3.00),B- (2.72)
"Averitt, Richard Douglas","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI16,42,17,100.00%,100.00%,6.5,B (3.29),B (3.04)
"Sandstrom, Karin Marie",PHYS 7 - Galaxies and Cosmology (A),WI16,35,22,100.00%,100.00%,4.5,B+ (3.59),B+ (3.34)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),WI16,15,11,100.00%,100.00%,1.05,A (4.00),N/A
"Fuller, George Michael",PHYS 87 - Freshman Seminar (B),WI16,17,8,87.50%,100.00%,0.5,N/A,N/A
"Diamond, Patrick H",PHYS 87 - Freshman Seminar (C),WI16,13,5,80.00%,80.00%,1.3,N/A,N/A
"Barreiro Guerrero, Julio",PHYS 100A - Electromagnetism I (A),FA15,92,24,72.70%,40.90%,8.5,C+ (2.55),C+ (2.36)
"Dubin, Daniel Herschel",PHYS 105A - Mathematical&Computatnl Phy I (A),FA15,91,22,90.00%,95.00%,9.94,B- (2.95),C+ (2.52)
"Tytler, David Robert",PHYS 11 - Survey of Physics (A),FA15,150,44,79.10%,76.70%,5.79,B+ (3.33),B+ (3.44)
"Averitt, Richard Douglas",PHYS 110A - Mechanics I (A),FA15,93,19,94.40%,94.40%,7.21,B (3.17),B- (2.71)
"Smith, Douglas E",PHYS 122 - Experimental Techniques (A),FA15,16,3,100.00%,100.00%,4.5,B+ (3.50),N/A
"Wright, Shelley Adams",PHYS 13 - Life in the Universe (A),FA15,25,14,92.90%,100.00%,6.5,B (3.21),B+ (3.33)
"Surko, Clifford M",PHYS 130B - Quantum Physics II (A),FA15,45,8,100.00%,57.10%,8.5,C+ (2.67),C+ (2.56)
"Fogler, Michael M.",PHYS 140A - Statistical & Thermal Phys I (A),FA15,52,14,84.60%,69.20%,12.67,B- (2.73),B- (2.95)
"Keres, Dusan",PHYS 163 - Galaxies and Quasars (A),FA15,17,8,87.50%,100.00%,4.75,B+ (3.38),N/A
"Dudko, Olga",PHYS 175 - Fundamentls/Biological Physics (A),FA15,10,6,100.00%,100.00%,9.5,B+ (3.60),N/A
"Murphy, Thomas",PHYS 191 - Undergraduate Seminar/Physics (A),FA15,22,8,87.50%,100.00%,1.5,B+ (3.33),N/A
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (A),FA15,53,24,66.70%,62.50%,8.33,B+ (3.33),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (B),FA15,50,25,76.00%,80.00%,8.26,B (3.12),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (C),FA15,55,26,60.00%,76.00%,9.42,B+ (3.36),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (D),FA15,52,23,76.20%,85.70%,7.26,B (3.25),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (E),FA15,49,18,58.80%,47.10%,10.97,B (3.29),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (F),FA15,44,15,80.00%,66.70%,9.83,B+ (3.33),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (G),FA15,52,25,56.00%,60.00%,8.9,B (3.12),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (H),FA15,50,20,42.10%,57.90%,6.71,B+ (3.32),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (I),FA15,50,22,76.20%,66.70%,8.98,B (3.11),B (3.20)
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (J),FA15,343,127,70.30%,73.70%,7.94,B+ (3.32),B (3.20)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),FA15,795,275,71.70%,74.00%,3.21,B+ (3.37),B+ (3.40)
"Groisman, Alexander",PHYS 1B - Electricity and Magnetism (A),FA15,188,60,64.90%,63.20%,5.13,B (3.18),B- (2.90)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),FA15,177,54,72.50%,66.70%,3.3,B+ (3.31),B+ (3.37)
"Conger, Casey J","PHYS 1C - Waves, Optics & Modern Physics (A)",FA15,188,67,74.60%,73.00%,7.25,B (3.13),B- (2.88)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",FA15,197,61,75.40%,80.70%,4.06,B+ (3.53),B+ (3.37)
"Rappel, Wouter Jan",PHYS 2A - Physics-Mechanics (A),FA15,326,132,93.70%,93.70%,5.7,B+ (3.37),B- (2.75)
"Sinha, Sunil K",PHYS 2B - Phys-Electricity and Magnetism (A),FA15,313,134,77.10%,74.80%,6.88,B (3.20),B (3.07)
"Anderson, Michael G.",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),FA15,62,22,78.90%,94.70%,7.87,B+ (3.58),B+ (3.40)
"Shpyrko, Oleg","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA15,352,153,93.80%,98.60%,6.09,B+ (3.32),B- (2.96)
"Shpyrko, Oleg","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA15,357,122,89.70%,97.40%,5.52,B+ (3.41),B- (2.96)
"Keating, Brian","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",FA15,269,90,41.20%,64.70%,7.97,B (3.23),B (3.05)
"Paar, Hans Peter",PHYS 4C - Phys Majrs-Elect & Magnetism (A),FA15,46,20,72.20%,61.10%,8.28,C+ (2.50),B- (2.73)
"Coil, Alison",PHYS 5 - Stars and Black Holes (A),FA15,56,23,91.30%,100.00%,4.14,B+ (3.38),B+ (3.54)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),FA15,15,10,100.00%,100.00%,1.17,A (4.00),N/A
"Murphy, Thomas",PHYS 87 - Freshman Seminar (B),FA15,13,5,100.00%,100.00%,0.5,N/A,N/A
"Fuller, George Michael",PHYS 87 - Freshman Seminar (C),FA15,21,17,100.00%,100.00%,2.25,A (4.00),N/A
"Kiselev, Yury",PHYS 1A - Mechanics (A),S215,37,16,62.50%,6.30%,11.25,B (3.00),B- (2.79)
"Gustafson, Scott Matthew",PHYS 1AL - Mechanics Laboratory (0),S215,33,10,88.90%,88.90%,5.61,B+ (3.44),B- (3.00)
