Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),SU10,18,5,100.00%,100.00%,6.1,B+ (3.40),N/A
"Powell, Thomas Allan",CSE 135 - Server-side Web Applications (A),SU10,37,14,78.60%,85.70%,13.21,B (3.21),N/A
"Chu, Isaac Y",CSE 136 - Enterprise-class Web Applcatns (A),SU10,19,4,100.00%,100.00%,12,A (4.00),N/A
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SU10,28,9,100.00%,77.80%,11.61,B (3.13),N/A
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),SU10,26,9,100.00%,87.50%,13.39,B+ (3.56),N/A
"Porter, Leonard Emerson",CSE 141 - Intro/Computer Architecture (A),SU10,51,19,94.70%,100.00%,8.39,B+ (3.53),N/A
"Porter, Leonard Emerson",CSE 141L - Project/Computer Architecture (A),SU10,49,18,88.20%,100.00%,11.39,B+ (3.61),N/A
"Peng, Qian",CSE 20 - Intro/Discrete Mathematics (A),SU10,44,17,50.00%,75.00%,9.63,B- (2.88),N/A
"Ord, Richard",CSE 3 - Fluency/Information Technology (A),SU10,33,12,100.00%,100.00%,4,A- (3.91),N/A
"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),SU10,21,5,100.00%,100.00%,5.3,A (4.00),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),SU10,29,10,100.00%,90.00%,7.5,B+ (3.50),N/A
"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),SU10,21,4,100.00%,100.00%,4,A (4.00),N/A
"Burkhard, Walter A.",CSE 100 - Advanced Data Structures (A),SP10,131,66,89.40%,62.10%,6.5,B+ (3.31),C+ (2.43)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP10,50,31,93.50%,87.10%,6.77,B (3.08),C+ (2.48)
"Dahlstrom, Dana B.",CSE 110 - Software Engineering (A),SP10,56,30,75.90%,51.70%,9.88,B+ (3.33),B- (2.74)
"Howden, William E.",CSE 111 - Objt. Oriented Software Design (A),SP10,29,11,63.60%,81.80%,5.23,B+ (3.55),B (3.04)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),SP10,137,65,90.80%,66.20%,8.87,B+ (3.49),B (3.12)
"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (A),SP10,62,26,69.20%,50.00%,9.35,B- (2.96),B (3.12)
"Varghese, George",CSE 123 - Computer Networks (A),SP10,69,29,92.90%,85.70%,6.93,B+ (3.50),B+ (3.61)
"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP10,34,26,100.00%,100.00%,18.58,A- (3.96),A- (3.98)
"Shacham, Hovav",CSE 127 - Intro/Computer Security (A),SP10,54,29,100.00%,96.60%,9.5,B+ (3.34),B (3.02)
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SP10,134,59,94.90%,94.90%,9.58,B (3.29),B (3.06)
"Ord, Richard",CSE 131 - Compiler Construction (A),SP10,71,37,78.40%,94.60%,16.01,B+ (3.35),C+ (2.53)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (A),SP10,31,21,90.00%,90.00%,11.17,A- (3.79),A- (3.81)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP10,83,36,69.40%,47.20%,8.56,B+ (3.30),B- (2.84)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP10,76,31,80.60%,77.40%,10.5,B (3.17),C (2.23)
"Rosing, Tajana Simunic",CSE 140L - Digital Systems Laboratory (A),SP10,62,33,63.60%,69.70%,13.95,B (3.06),C+ (2.46)
"Taylor, Michael",CSE 141 - Intro/Computer Architecture (A),SP10,40,20,80.00%,100.00%,13.6,B+ (3.45),B (3.09)
"Taylor, Michael",CSE 141L - Project/Computer Architecture (A),SP10,43,22,59.10%,95.50%,17.14,A- (3.71),B+ (3.62)
"Kastner, Ryan Charles",CSE 145 - Embedded System Design Project (A),SP10,26,22,90.90%,100.00%,12.14,A- (3.77),A- (3.94)
"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP10,8,5,100.00%,80.00%,10.9,B+ (3.60),N/A
"Freund, Yoav",CSE 151 - Intro to A.I. Stats Approach (A),SP10,45,20,85.00%,55.00%,5.4,B+ (3.44),A- (3.91)
"Kriegman, David J",CSE 152 - Intro to Computer Vision (A),SP10,25,13,84.60%,83.30%,10.81,B+ (3.33),B (3.01)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (A),SP10,30,16,56.30%,43.80%,3.38,B (3.25),B- (2.83)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (B),SP10,34,18,61.10%,55.60%,2.17,B- (2.81),B- (2.83)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (C),SP10,28,13,38.50%,38.50%,3.42,B (3.00),B- (2.83)
"Jensen, Henrik",CSE 168 - Computer Graphics II:Rendering (A),SP10,35,16,93.80%,93.80%,15.57,A- (3.80),B (3.20)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),SP10,12,8,100.00%,87.50%,11.07,B+ (3.57),N/A
"Micciancio, Daniele",CSE 20 - Intro/Discrete Mathematics (A),SP10,99,47,53.20%,51.10%,5.72,B- (2.76),C (2.17)
"Ord, Richard",CSE 21 - Math/Algorithm&Systems Analys (A),SP10,142,69,85.30%,98.50%,6.12,B+ (3.36),B (3.22)
"Gillespie, Gary N",CSE 3 - Fluency/Information Technology (A),SP10,201,80,84.40%,83.10%,3.47,A- (3.86),B+ (3.57)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP10,91,51,92.20%,94.10%,12.74,B+ (3.37),B (3.06)
"Gillespie, Gary N",CSE 5A - Introduction to Programming I (A),SP10,47,16,81.30%,75.00%,10.5,B+ (3.45),B (3.19)
"Dahlstrom, Dana B.",CSE 70 - Software Engineering (A),SP10,56,30,75.90%,51.70%,9.88,B+ (3.33),B- (2.74)
"Simon, Elizabeth A",CSE 8B - Intro/Computer Science: Java B (A),SP10,75,38,92.10%,94.70%,10.18,B (3.11),B- (2.79)
"Simon, Elizabeth A",CSE 90 - Undergraduate Seminar (A),SP10,8,5,100.00%,100.00%,2.1,N/A,N/A
"Burkhard, Walter A.",CSE 100 - Advanced Data Structures (A),WI10,94,43,88.40%,62.80%,7.94,B+ (3.46),B- (2.73)
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),WI10,79,38,89.50%,65.80%,6.45,B (3.30),B (3.12)
"Dasgupta, Sanjoy",CSE 103 - Practical Intro/Prob & Stats (A),WI10,54,33,81.80%,93.90%,4.86,B- (2.91),B (3.11)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (A),WI10,65,32,93.80%,96.80%,7.81,B+ (3.48),C+ (2.59)
"Bellare, Mihir",CSE 107 - Intro/Modern Cryptography (A),WI10,14,8,87.50%,87.50%,6.75,B+ (3.63),N/A
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI10,51,21,95.20%,80.00%,7.6,B- (2.83),C+ (2.59)
"Krueger, Ingolf",CSE 110 - Software Engineering (A),WI10,107,61,86.90%,75.40%,7.9,B (3.28),B- (2.92)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),WI10,91,45,97.80%,86.70%,8.23,B+ (3.43),B- (2.99)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI10,86,53,98.10%,94.20%,10.19,B (3.18),B (3.08)
"Snoeren, Alex C.",CSE 121 - Oper Systms:Architc&Implementn (A),WI10,8,7,71.40%,85.70%,12.5,B (3.29),N/A
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI10,65,33,97.00%,90.90%,8,B+ (3.38),B- (2.94)
"Ord, Richard",CSE 131 - Compiler Construction (A),WI10,58,30,76.70%,93.30%,17.37,B (3.11),C (2.29)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),WI10,59,29,93.10%,89.70%,6.22,B+ (3.31),C+ (2.68)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),WI10,39,24,91.70%,91.70%,10.17,B+ (3.43),B (3.28)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (A),WI10,51,21,81.00%,81.00%,9.2,B+ (3.43),C+ (2.61)
"Rosing, Tajana Simunic",CSE 140L - Digital Systems Laboratory (A),WI10,43,19,57.90%,73.70%,13.55,B+ (3.68),B- (2.98)
"Tullsen, Dean Michael",CSE 141 - Intro/Computer Architecture (A),WI10,47,27,85.20%,96.30%,6.43,B+ (3.31),B- (2.82)
"Tullsen, Dean Michael",CSE 141L - Project/Computer Architecture (A),WI10,40,23,73.90%,95.70%,10.85,B+ (3.59),B (3.30)
"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),WI10,51,44,90.90%,100.00%,6.78,B+ (3.43),B (3.01)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (A),WI10,39,20,65.00%,40.00%,3.5,B (3.05),B- (2.74)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (B),WI10,34,14,64.30%,28.60%,3.07,B (3.14),B- (2.74)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (C),WI10,33,20,65.00%,45.00%,2.5,B (3.00),B- (2.74)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (D),WI10,35,22,72.70%,59.10%,2.95,B (3.18),B- (2.74)
"Baden, Scott B.",CSE 160 - Intro to Parallel Computing (A),WI10,28,20,90.00%,73.70%,8.9,B+ (3.40),B- (2.90)
"Wang, Wei",CSE 184 - Computational Molecular Biol. (A),WI10,10,3,33.30%,33.30%,6.5,B (3.00),N/A
"Belongie, Serge J.",CSE 190 - Topics/Computer Sci & Engineer (A),WI10,10,8,100.00%,87.50%,11,A (4.00),N/A
"Engel, Wolfgang F.",CSE 190 - Topics/Computer Sci & Engineer (B),WI10,25,12,83.30%,75.00%,11.05,B+ (3.33),A- (3.84)
"Kriegman, David J",CSE 190 - Topics/Computer Sci & Engineer (C),WI10,4,1,100.00%,100.00%,6.5,C (2.00),N/A
"Cheng, Chung Kuan",CSE 20 - Intro/Discrete Mathematics (A),WI10,115,53,75.50%,45.30%,4.15,B (3.20),B (3.22)
"Pasquale, Joseph",CSE 21 - Math/Algorithm&Systems Analys (A),WI10,112,59,84.70%,96.60%,4.67,B+ (3.45),B (3.13)
"Gillespie, Gary N",CSE 3 - Fluency/Information Technology (A),WI10,202,87,83.50%,68.20%,3.05,A- (3.72),B+ (3.58)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),WI10,204,76,85.10%,87.80%,2.58,A- (3.81),B+ (3.40)
"Gupta, Rajesh K.",CSE 30 - Computer Organiz&Systms Progrm (A),WI10,80,44,75.00%,45.50%,9.68,B (3.12),B- (2.99)
"Krueger, Ingolf",CSE 70 - Software Engineering (A),WI10,107,61,86.90%,75.40%,7.9,B (3.28),B- (2.92)
"Ord, Richard",CSE 80 - UNIX Lab (A),WI10,53,39,92.30%,100.00%,1.37,A (4.00),N/A
"Ord, Richard",CSE 86 - C++ for Java Programmers (A),WI10,53,41,97.60%,100.00%,1.04,N/A,N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),WI10,10,7,57.10%,57.10%,0.79,N/A,N/A
"Simon, Elizabeth A",CSE 87 - Freshman Seminar (B),WI10,10,9,100.00%,100.00%,2.06,A (4.00),N/A
"Simon, Elizabeth A",CSE 8A - Intro/Computer Science: Java A (A),WI10,112,67,88.10%,98.50%,6.26,B+ (3.30),B- (2.99)
"Dasgupta, Sanjoy",CSE 8AL - Intro/Computer Science:JavaLab (A),WI10,26,12,100.00%,90.90%,2,B+ (3.33),B (3.14)
"Kastner, Ryan Charles",CSE 8AL - Intro/Computer Science:JavaLab (B),WI10,34,20,89.50%,100.00%,3.13,B (3.28),B (3.17)
"Marzullo, Keith",CSE 8AL - Intro/Computer Science:JavaLab (C),WI10,28,20,85.00%,95.00%,3.5,B+ (3.40),B (3.05)
"Simon, Elizabeth A",CSE 8AL - Intro/Computer Science:JavaLab (D),WI10,24,8,87.50%,100.00%,5.25,B+ (3.50),C+ (2.60)
"Simon, Elizabeth A",CSE 8B - Intro/Computer Science: Java B (A),WI10,133,100,97.00%,100.00%,8.88,B+ (3.46),B (3.07)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),WI10,22,10,80.00%,80.00%,2.5,A (4.00),N/A
"Varghese, George",CSE 91 - Perspectives in CSE (A),WI10,114,60,69.50%,89.80%,1.08,A- (3.92),N/A
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),FA09,55,32,93.80%,87.50%,12.06,B (3.13),B- (2.99)
"Freund, Yoav",CSE 101 - Design & Analysis of Algorithm (A),FA09,68,37,75.00%,52.80%,6.28,B (3.22),B (3.05)
"Shacham, Hovav",CSE 105 - Intro/Theory of Computation (A),FA09,37,30,73.30%,90.00%,7.23,B (3.03),B (3.07)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),FA09,108,62,98.40%,95.10%,11.47,B+ (3.65),B+ (3.42)
"Ord, Richard",CSE 110 - Software Engineering (A),FA09,96,70,71.00%,92.80%,6.53,B+ (3.61),B (3.28)
"Howden, William E.",CSE 111 - Objt. Oriented Software Design (A),FA09,29,13,61.50%,61.50%,4.65,B+ (3.46),B- (2.85)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),FA09,88,62,90.30%,95.20%,13.92,B+ (3.46),B- (2.83)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),FA09,56,31,90.00%,90.00%,8.37,B+ (3.31),B (3.03)
"Savage, Stefan Roberts",CSE 123 - Computer Networks (A),FA09,49,38,89.50%,97.40%,5.66,B+ (3.43),B (3.17)
"Balakrishnannairsa, Manoj",CSE 124 - Networked Services (A),FA09,14,12,83.30%,50.00%,6,B+ (3.42),N/A
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),FA09,74,32,93.80%,93.80%,9.75,B+ (3.32),B+ (3.31)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),FA09,36,17,88.20%,88.20%,5.21,B (3.24),B- (2.87)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA09,37,35,68.60%,60.00%,9.13,C+ (2.47),B- (2.95)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),FA09,37,21,71.40%,57.10%,9.26,B (3.00),B (3.12)
"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),FA09,21,18,100.00%,100.00%,9.94,A- (3.88),B (3.21)
"Swanson, Steven James",CSE 141L - Project/Computer Architecture (A),FA09,21,15,100.00%,100.00%,16.1,A- (3.93),A- (3.83)
"Elkan, Charles Peter",CSE 15L - Software Tools&Techniques Lab (A),FA09,43,38,76.30%,94.70%,2.24,B+ (3.65),B (3.10)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (B),FA09,37,32,76.70%,69.00%,2.31,B+ (3.66),B- (2.84)
"Belongie, Serge J.",CSE 166 - Image Processing (A),FA09,26,17,76.50%,94.10%,12.25,B (3.13),B+ (3.52)
"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA09,75,33,97.00%,90.90%,16.32,B+ (3.52),B (3.22)
"Bafna, Vineet",CSE 182 - Biological Databases (A),FA09,14,10,100.00%,100.00%,10.1,B+ (3.56),N/A
"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (A),FA09,10,9,77.80%,100.00%,6.94,A- (3.86),N/A
"Dahlstrom, Dana B.",CSE 20 - Intro/Discrete Mathematics (A),FA09,103,75,72.00%,45.90%,6.61,B- (2.94),C+ (2.66)
"Graham, Ronald L",CSE 21 - Math/Algorithm&Systems Analys (A),FA09,135,63,81.70%,91.70%,4.4,B (3.30),B- (2.91)
"Ord, Richard",CSE 3 - Fluency/Information Technology (A),FA09,156,79,88.60%,97.50%,2.5,A- (3.94),A- (3.74)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),FA09,133,76,76.00%,78.70%,2.45,B+ (3.68),B+ (3.56)
"Kube, Paul Richard",CSE 3 - Fluency/Information Technology (C),FA09,156,101,71.40%,75.50%,2.64,A- (3.77),B+ (3.58)
"Kastner, Ryan Charles",CSE 30 - Computer Organiz&Systms Progrm (A),FA09,95,68,95.50%,94.00%,7.91,B+ (3.39),B- (2.84)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),FA09,59,48,74.50%,89.40%,5.75,B+ (3.33),B- (2.79)
"Ord, Richard",CSE 70 - Software Engineering (A),FA09,96,70,71.00%,92.80%,6.53,B+ (3.61),B (3.28)
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (B),FA09,12,11,90.90%,90.90%,0.7,N/A,N/A
"Simon, Elizabeth A",CSE 8A - Intro/Computer Science: Java (A),FA09,176,160,97.50%,98.10%,5.84,B+ (3.45),B (3.15)
"Simon, Elizabeth A",CSE 8AL - Intro/Computer Science:JavaLab (A),FA09,37,18,100.00%,100.00%,3.06,B+ (3.59),B (3.15)
"Kube, Paul Richard",CSE 8AL - Intro/Computer Science:JavaLab (B),FA09,38,29,96.30%,100.00%,1.74,A- (3.74),B (3.15)
"Lerner, Sorin",CSE 8AL - Intro/Computer Science:JavaLab (C),FA09,36,22,95.50%,81.80%,2.5,B+ (3.45),B (3.05)
"Jhala, Ranjit",CSE 8AL - Intro/Computer Science:JavaLab (D),FA09,39,39,92.10%,97.40%,1.63,B+ (3.60),B (3.27)
"Marzullo, Keith",CSE 8AL - Intro/Computer Science:JavaLab (E),FA09,27,19,100.00%,100.00%,3.55,B+ (3.44),B- (2.92)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),FA09,33,19,84.20%,89.50%,1.55,N/A,N/A
"Varghese, George",CSE 91 - Perspectives in CSE (A),FA09,126,56,90.90%,94.50%,0.89,A- (3.92),N/A
"Glick, John Edward",CSE 100 - Advanced Data Structures (A),SU09,25,8,100.00%,87.50%,10,B (3.13),N/A
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),SU09,19,5,80.00%,60.00%,6.9,B (3.20),N/A
"Paturi, Ramamohan",CSE 105 - Intro/Theory of Computation (A),SU09,17,7,66.70%,100.00%,7.17,B+ (3.33),N/A
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SU09,23,8,75.00%,75.00%,12.5,B (3.00),N/A
"Malani, Roshni",CSE 110 - Software Engineering (A),SU09,18,7,85.70%,57.10%,7.64,B (3.14),N/A
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),SU09,24,13,92.30%,84.60%,14.81,B+ (3.50),N/A
"Uyeda, Frank Christopher",CSE 120 - Princ/Computer Operating Systm (A),SU09,17,12,75.00%,81.80%,17.33,C+ (2.64),N/A
"Dahlstrom, Dana B.",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SU09,11,4,100.00%,100.00%,8.5,B (3.25),N/A
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),SU09,23,6,66.70%,66.70%,13.17,C+ (2.67),N/A
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SU09,23,9,77.80%,77.80%,10.28,B- (2.89),N/A
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),SU09,21,8,87.50%,75.00%,12.25,B (3.13),N/A
"Chu, Isaac Y",CSE 141 - Intro/Computer Architecture (A),SU09,74,41,90.00%,100.00%,7.96,B+ (3.65),N/A
"Chu, Isaac Y",CSE 141L - Project/Computer Architecture (A),SU09,76,37,91.70%,100.00%,11.64,A- (3.78),N/A
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (A),SU09,24,9,77.80%,87.50%,4.28,A- (3.78),N/A
"Glick, John Edward",CSE 160 - Intro to Parallel Computing (A),SU09,14,8,100.00%,100.00%,9.36,B+ (3.38),N/A
"Tong, Matthew Harrison",CSE 20 - Intro/Discrete Mathematics (A),SU09,41,18,66.70%,83.30%,10.61,B- (2.94),N/A
"Dahlstrom, Dana B.",CSE 21 - Math/Algorithm&Systems Analys (A),SU09,25,10,70.00%,60.00%,8.9,B (3.00),N/A
"Ord, Richard",CSE 3 - Fluency/Information Technology (A),SU09,36,18,94.40%,94.40%,3.94,A- (3.94),N/A
"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),SU09,16,3,100.00%,100.00%,3.17,A (4.00),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),SU09,20,8,100.00%,100.00%,5.25,A (4.00),N/A
"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),SU09,16,4,100.00%,100.00%,3,A- (3.75),N/A
"Malani, Roshni",CSE 70 - Software Engineering (A),SU09,18,7,85.70%,57.10%,7.64,B (3.14),N/A
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),SP09,74,11,90.90%,70.00%,7.41,B+ (3.45),B- (2.89)
"Impagliazzo, Russell",CSE 101 - Design & Analysis of Algorithm (A),SP09,38,27,74.10%,66.70%,6.65,B (3.13),C+ (2.60)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (A),SP09,44,21,71.40%,85.70%,5.36,B (3.24),B- (2.98)
"Kube, Paul Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP09,41,11,72.70%,81.80%,8.32,B (3.18),B- (2.95)
"Krueger, Ingolf",CSE 110 - Software Engineering (A),SP09,63,33,78.80%,69.70%,10.5,B+ (3.30),C+ (2.50)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),SP09,116,93,89.20%,90.30%,14.37,B (3.25),B- (2.76)
"Voelker, Geoffrey M.",CSE 120 - Princ/Computer Operating Systm (A),SP09,58,38,92.10%,100.00%,12.61,B+ (3.43),B- (2.92)
"Varghese, George",CSE 123 - Computer Networks (A),SP09,31,28,85.70%,89.30%,3.86,B+ (3.39),B+ (3.36)
"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP09,15,13,100.00%,100.00%,19.27,A- (3.85),N/A
"Savage, Stefan Roberts",CSE 127 - Intro/Computer Security (A),SP09,51,28,100.00%,100.00%,3.36,A- (3.82),B+ (3.30)
"Ord, Richard",CSE 131 - Compiler Construction (A),SP09,90,84,84.30%,96.40%,16.48,B+ (3.45),B- (2.82)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (A),SP09,15,13,100.00%,100.00%,9.42,B+ (3.69),N/A
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP09,36,25,80.00%,80.00%,6.1,B+ (3.44),B+ (3.30)
"Cheng, Chung Kuan",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP09,91,43,85.40%,82.90%,6.13,B (3.10),B+ (3.38)
"Cheng, Chung Kuan",CSE 140L - Digital Systems Laboratory (A),SP09,96,35,91.40%,85.70%,9.76,A- (3.71),A- (3.85)
"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),SP09,16,14,100.00%,92.30%,8.35,B+ (3.36),B (3.18)
"Swanson, Steven James",CSE 141L - Project/Computer Architecture (A),SP09,16,8,100.00%,100.00%,17.75,A- (3.75),N/A
"Gupta, Rajesh K.",CSE 143 - Microelectronic System Design (A),SP09,5,5,100.00%,100.00%,2.9,A- (3.80),N/A
"Taylor, Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP09,8,8,100.00%,100.00%,15.5,A- (3.83),N/A
"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP09,8,8,100.00%,100.00%,15.5,A- (3.83),N/A
"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),SP09,36,31,96.80%,100.00%,5.92,B (3.19),B (3.16)
"Dahlstrom, Dana B.",CSE 15L - Software Tools&Techniques Lab (A),SP09,35,33,81.80%,81.80%,2.68,B+ (3.48),B- (2.96)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),SP09,9,9,100.00%,100.00%,9.5,B+ (3.50),N/A
"Dasgupta, Sanjoy",CSE 190 - Topics/Computer Sci & Engineer (A),SP09,18,14,78.60%,100.00%,5.79,B+ (3.69),B- (2.96)
"Freund, Yoav",CSE 190 - Topics/Computer Sci & Engineer (A),SP09,18,13,76.90%,30.80%,5.58,B+ (3.69),B- (2.96)
"Howden, William E.",CSE 20 - Intro/Discrete Mathematics (A),SP09,88,66,74.20%,87.10%,3.48,B (3.16),B- (2.75)
"Dahlstrom, Dana B.",CSE 21 - Math/Algorithm&Systems Analys (A),SP09,66,31,51.60%,58.10%,4.24,B- (2.97),C+ (2.53)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP09,184,108,94.20%,93.20%,2.29,A- (3.84),B+ (3.31)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP09,43,34,93.90%,93.90%,12.56,B (3.26),B- (2.76)
"Gupta, Rajesh K.",CSE 30 - Computer Organiz&Systms Progrm (B),SP09,20,15,93.30%,80.00%,4.77,B+ (3.38),B (3.16)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),SP09,27,22,86.40%,90.90%,4.77,B+ (3.55),B (3.19)
"Krueger, Ingolf",CSE 70 - Software Engineering (A),SP09,63,33,78.80%,69.70%,10.5,B+ (3.30),C+ (2.50)
"Ord, Richard",CSE 86 - C++ for Java Programmers (A),SP09,44,22,85.70%,100.00%,0.68,A (4.00),N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),SP09,7,7,100.00%,85.70%,0.5,N/A,N/A
"Simon, Elizabeth A",CSE 87 - Freshman Seminar (B),SP09,9,6,100.00%,100.00%,0.83,N/A,N/A
"Simon, Elizabeth A",CSE 8B - Intro/Computer Science: Java (A),SP09,63,34,93.90%,97.10%,10.32,B+ (3.39),B (3.01)
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),WI09,53,29,92.90%,85.20%,10.91,B (3.21),B (3.03)
"Dasgupta, Sanjoy",CSE 101 - Design & Analysis of Algorithm (A),WI09,66,26,84.60%,96.20%,8.74,B (3.08),B- (2.86)
"Israeli, Amos",CSE 105 - Intro/Theory of Computation (A),WI09,41,30,69.00%,65.50%,6.98,B- (2.90),C+ (2.58)
"Bellare, Mihir",CSE 107 - Intro/Modern Cryptography (A),WI09,22,15,93.30%,93.30%,4.5,B (3.29),B (3.19)
"Kube, Paul Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI09,47,18,88.90%,88.20%,10.72,B (3.29),B (3.00)
"Dahlstrom, Dana B.",CSE 110 - Software Engineering (A),WI09,48,38,84.20%,76.30%,7.64,B+ (3.50),B- (2.88)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),WI09,84,72,93.00%,90.30%,14.19,B+ (3.31),B- (2.74)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI09,44,37,94.30%,91.40%,8.39,B (3.21),B- (2.92)
"Snoeren, Alex C.",CSE 121 - Oper Systms:Architc&Implementn (A),WI09,9,7,100.00%,100.00%,7.07,B (3.29),N/A
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI09,44,27,92.60%,92.60%,9.54,B (3.08),B (3.04)
