Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Rheingold, Arnold L",CHEM 120B - Inorganic Chemistry II (A),WI12,68,37,81.10%,81.10%,7.69,B (3.17),C+ (2.55)
"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),WI12,10,7,100.00%,100.00%,4.5,A- (3.86),N/A
"Kim, Judy E.",CHEM 126 - Physical Chemistry (A),WI12,219,103,72.50%,91.20%,8.75,B (3.15),C+ (2.69)
"Paesani, Francesco",CHEM 131 - Physical Chemistry (A),WI12,127,67,78.50%,75.40%,8.47,B- (2.98),C+ (2.47)
"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (A),WI12,303,133,88.00%,84.20%,8.35,B- (2.86),B- (2.72)
"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (B),WI12,195,80,88.30%,87.00%,9.75,B- (2.96),B- (2.72)
"Opella, Stanley J",CHEM 140A - Organic Chemistry I (C),WI12,85,32,87.50%,65.60%,6.69,B+ (3.44),C+ (2.54)
"Burkart, Michael D",CHEM 140B - Organic Chemistry II (A),WI12,386,211,81.30%,95.70%,9.37,B (3.26),C+ (2.60)
"Hoeger, Carl",CHEM 140B - Organic Chemistry II (B),WI12,205,95,85.30%,93.70%,8.67,B (3.05),B- (2.89)
"Johnson, Christina A",CHEM 140B - Organic Chemistry II (C),WI12,373,163,84.60%,90.70%,9.84,B (3.05),B- (2.79)
"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI12,49,35,94.30%,97.10%,7.07,B+ (3.59),B+ (3.61)
"Jennings, Patricia A.",CHEM 140C - Organic Chemistry III (A),WI12,284,110,79.10%,56.40%,5.91,B+ (3.32),B (3.11)
"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI12,442,204,84.70%,81.30%,7.52,B (3.27),B (3.10)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),WI12,104,53,86.80%,79.20%,6.73,B (3.17),B (3.29)
"Perrin, Charles L.",CHEM 146 - Kinetics & Mechan of Org React (A),WI12,10,5,100.00%,100.00%,8.1,B+ (3.40),N/A
"Pomeroy, Robert S.",CHEM 149B - Environmental Chemistry (A),WI12,32,20,100.00%,100.00%,5.9,B+ (3.45),B (3.09)
"Rubinshtein, Mark",CHEM 15 - Chemistry of the Universe (A),WI12,44,22,100.00%,95.50%,3.68,B (3.20),B (3.21)
"Guerrero, Carlos Ariel",CHEM 155 - Synthesis of Complex Molecules (A),WI12,10,5,100.00%,100.00%,10.5,C+ (2.67),N/A
"Theodorakis, Emmanouil",CHEM 155 - Synthesis of Complex Molecules (A),WI12,10,5,100.00%,80.00%,10,B (3.00),N/A
"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI12,22,8,87.50%,75.00%,9.25,B+ (3.50),B (3.27)
"Viadiu, Hector",CHEM 165 - 3D Elctron Microscopy/Macromol (A),WI12,25,9,77.80%,100.00%,4.94,B+ (3.67),B+ (3.52)
"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry (A),WI12,32,20,100.00%,100.00%,5.9,B+ (3.45),B (3.09)
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (A),WI12,4,1,100.00%,100.00%,8.5,A (4.00),N/A
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (A),WI12,13,5,80.00%,80.00%,4.1,A- (3.80),N/A
"Newsam, John",CHEM 192 - Sr Seminar in Chem & Biochem (A),WI12,6,5,100.00%,100.00%,2.1,N/A,N/A
"Sinha, Amitabha",CHEM 6A - General Chemistry I (A),WI12,186,80,79.70%,63.30%,7.06,C+ (2.68),C+ (2.41)
"Johnson, Christina A",CHEM 6A - General Chemistry I (B),WI12,297,141,89.10%,94.90%,8.4,B (3.10),B- (2.81)
"Trogler, William C",CHEM 6A - General Chemistry I (C),WI12,267,129,85.70%,82.40%,6.88,B (3.02),B- (2.80)
"Muller, Ulrich K.",CHEM 6B - General Chemistry II (A),WI12,166,77,94.70%,92.10%,5.45,B+ (3.55),B- (2.84)
"Brydges, Stacey",CHEM 6B - General Chemistry II (B),WI12,306,162,90.70%,94.40%,7.36,B (3.13),B- (2.86)
"Crowell, John E",CHEM 6B - General Chemistry II (C),WI12,266,146,84.10%,59.30%,8.5,B (3.20),C+ (2.66)
"Crowell, John E",CHEM 6B - General Chemistry II (D),WI12,278,138,84.60%,50.70%,7.49,B (3.17),C+ (2.66)
"Kummel, Andrew C",CHEM 6B - General Chemistry II (E),WI12,210,125,82.00%,90.80%,8.61,B (3.05),B- (2.76)
"Hoeger, Carl",CHEM 6BH - Honors General Chemistry II (A),WI12,80,39,94.70%,100.00%,8.45,A- (3.85),B (3.06)
"Ghosh, Partho",CHEM 6C - General Chemistry III (A),WI12,266,125,88.50%,75.40%,6.58,B (3.03),C+ (2.45)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),WI12,267,115,80.90%,74.80%,7.2,B+ (3.35),B- (2.72)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),WI12,260,104,71.20%,73.10%,8.03,B+ (3.41),B- (2.72)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),WI12,14,7,100.00%,100.00%,1.36,N/A,N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI12,3,2,50.00%,100.00%,4.5,B+ (3.50),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI12,12,6,100.00%,100.00%,3.5,B+ (3.67),N/A
"Pomeroy, Robert S.",CHEM 100A - Analytical Chemistry Lab (A),FA11,89,49,81.30%,87.50%,7.48,B+ (3.33),B (3.01)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),FA11,15,7,100.00%,100.00%,7.36,B (3.14),N/A
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),FA11,13,8,100.00%,100.00%,10.5,B (3.13),N/A
"Tauber, Michael",CHEM 105A - Physical Chemistry Laboratory (A),FA11,32,15,66.70%,86.70%,11.83,B- (2.92),C+ (2.65)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (A),FA11,33,15,93.30%,93.30%,9.3,B (3.00),B (3.04)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (B),FA11,31,15,93.30%,100.00%,9.97,B (3.27),B (3.04)
"Brydges, Stacey",CHEM 11 - The Periodic Table (A),FA11,167,98,83.70%,93.90%,4.93,B (3.20),B (3.23)
"Brydges, Stacey",CHEM 11 - The Periodic Table (B),FA11,193,105,80.60%,93.20%,5.82,B (3.15),B (3.23)
"Viadiu, Hector",CHEM 114A - Biochemical Structure&Function (A),FA11,297,156,94.20%,85.70%,6.86,B+ (3.55),B- (2.97)
"Donoghue, Daniel J.",CHEM 114D - Molecular & Cellular Biochem (A),FA11,19,14,78.60%,100.00%,8.36,B (3.21),N/A
"Dorrestein, Pieter",CHEM 116 - Enzyme Catalyzed Reactions (A),FA11,29,15,86.70%,100.00%,6.63,B+ (3.47),B (3.30)
"Komives, Elizabeth A",CHEM 116 - Enzyme Catalyzed Reactions (A),FA11,29,15,86.70%,92.90%,5.83,B+ (3.47),B (3.30)
"Figueroa, Joshua",CHEM 120A - Inorganic Chemistry I (A),FA11,176,98,89.80%,83.70%,8.91,B (3.17),B- (2.87)
"Kim, Judy E.",CHEM 127 - Physical Chemistry (A),FA11,248,125,85.20%,93.40%,7.93,B (3.21),B- (2.71)
"Galperin, Michael",CHEM 133 - Physical Chemistry (A),FA11,68,34,57.60%,73.50%,10.21,C+ (2.61),C+ (2.67)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),FA11,219,114,82.30%,76.10%,11.79,B- (2.85),C+ (2.66)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (B),FA11,127,53,73.10%,52.90%,8.07,B (3.02),C+ (2.32)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (C),FA11,397,191,85.80%,90.50%,9.46,B (3.17),C+ (2.69)
"Hoeger, Carl",CHEM 140A - Organic Chemistry I (D),FA11,374,192,87.50%,87.50%,8.94,B (3.06),B- (2.80)
"Theodorakis, Emmanouil",CHEM 140B - Organic Chemistry II (A),FA11,334,158,87.90%,95.50%,7.54,B (3.00),C+ (2.62)
"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA11,348,135,83.50%,85.70%,8,B (3.26),C+ (2.55)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),FA11,453,184,89.50%,90.60%,8.53,B+ (3.38),B (3.04)
"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA11,82,43,90.20%,97.60%,7.79,B (3.29),B+ (3.37)
"Bertram, Timothy",CHEM 149A - Environmental Chemistry (A),FA11,72,36,94.10%,85.30%,6.79,B (3.13),B (3.02)
"Guerrero, Carlos Ariel",CHEM 152 - Synthetic Methods/Organic Chem (A),FA11,30,13,53.80%,76.90%,4.83,B (3.29),B (3.00)
"Theodorakis, Emmanouil",CHEM 152 - Synthetic Methods/Organic Chem (A),FA11,30,11,60.00%,90.00%,3.5,B+ (3.40),B (3.00)
"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA11,52,29,100.00%,100.00%,6.5,B (3.30),B+ (3.33)
"Bertram, Timothy",CHEM 171 - Environmental Chemistry (A),FA11,72,36,94.10%,85.30%,6.79,B (3.13),B (3.02)
"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA11,295,175,87.90%,84.30%,7.58,B- (2.90),B- (2.87)
"Magde, Douglas",CHEM 6A - General Chemistry I (A),FA11,314,174,85.50%,42.20%,6.85,B (3.24),C+ (2.64)
"Czworkowski, John",CHEM 6A - General Chemistry I (B),FA11,306,183,81.80%,68.50%,7.47,B (3.00),C+ (2.59)
"Czworkowski, John",CHEM 6A - General Chemistry I (C),FA11,277,155,86.40%,55.60%,7.69,B- (2.99),C+ (2.59)
"Sailor, Michael Joseph",CHEM 6A - General Chemistry I (D),FA11,327,176,95.40%,93.70%,6.09,B+ (3.65),B (3.26)
"Crowell, John E",CHEM 6A - General Chemistry I (E),FA11,377,220,82.50%,59.20%,8.19,B- (2.88),C+ (2.57)
"Weare, John H.",CHEM 6AH - Honors General Chemistry I (A),FA11,124,71,52.90%,35.20%,9.6,B+ (3.37),B+ (3.58)
"Albizati, Kim F.",CHEM 6B - General Chemistry II (A),FA11,291,142,91.50%,96.50%,7.44,B (3.16),C+ (2.70)
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),FA11,239,109,92.70%,96.30%,7.77,B (3.11),B- (2.94)
"Johnson, Christina A",CHEM 6C - General Chemistry III (B),FA11,127,54,98.10%,96.20%,8.65,B (3.08),B- (2.94)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),FA11,269,126,80.00%,83.90%,7.13,B+ (3.59),B- (2.93)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),FA11,274,121,81.80%,93.30%,6.85,B+ (3.43),B- (2.93)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),FA11,14,4,100.00%,100.00%,1.5,A (4.00),N/A
"Weizman, Haim",CHEM 87 - Freshman Seminar (B),FA11,19,16,100.00%,100.00%,1.63,A (4.00),N/A
"Fusco, Amanda J.",CHEM 114A - Biochemical Structure&Function (A),S211,70,25,88.00%,88.00%,8.75,B (3.24),B (3.17)
"Albizati, Kim F.",CHEM 140A - Organic Chemistry I (A),S211,104,43,93.00%,100.00%,12.27,B+ (3.34),C+ (2.57)
"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (A),S211,172,48,85.10%,93.60%,10.63,B- (2.98),C+ (2.54)
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (A),S211,37,14,78.60%,92.90%,13.93,C+ (2.69),C+ (2.66)
"Johnson, Christina A",CHEM 6B - General Chemistry II (A),S211,63,18,83.30%,100.00%,11.17,B- (2.94),B- (2.75)
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),S211,105,32,78.10%,84.40%,11.06,B (3.16),B- (2.88)
"Pomeroy, Robert S.",CHEM 100A - Analytical Chem Lab (B),S111,38,15,93.30%,86.70%,9.03,B (3.14),B (3.05)
"Brydges, Stacey",CHEM 11 - The Periodic Table (A),S111,31,11,100.00%,100.00%,9.41,B (3.00),B- (2.86)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),S111,131,33,100.00%,100.00%,11.47,B+ (3.42),C+ (2.66)
"Weizman, Haim",CHEM 140B - Organic Chemistry II (A),S111,207,43,83.70%,90.70%,10.79,B (3.14),B- (2.90)
"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),S111,300,103,87.30%,99.00%,11.03,B+ (3.40),B- (2.72)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),S111,86,32,87.50%,90.60%,10.81,B (3.25),B (3.08)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),S111,23,20,95.00%,100.00%,6.5,B (3.20),B+ (3.41)
"Hoeger, Carl",CHEM 6A - General Chemistry I (A),S111,91,24,83.30%,83.30%,9.25,B (3.00),C+ (2.67)
"Pomeroy, Robert S.",CHEM 6B - General Chemistry II (A),S111,81,40,77.50%,92.50%,9.9,B- (2.82),C+ (2.48)
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),S111,108,52,90.40%,98.00%,10.07,B (3.23),B- (2.95)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),S111,187,74,86.30%,98.60%,10.55,B+ (3.36),B- (2.79)
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),SP11,94,36,58.30%,63.90%,11.3,B (3.11),B (3.14)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),SP11,16,5,100.00%,100.00%,6.5,B (3.00),N/A
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),SP11,15,4,100.00%,100.00%,9,B+ (3.33),N/A
"Magde, Douglas",CHEM 105A - Physical Chemistry Laboratory (A),SP11,61,26,73.10%,100.00%,9.27,B (3.23),B (3.14)
"Magde, Douglas",CHEM 105B - Physical Chemistry Laboratory (A),SP11,4,4,100.00%,100.00%,8.5,A (4.00),N/A
"Johnson, Christina A",CHEM 109 - Recombinant DNA Laboratory (A),SP11,43,19,68.40%,100.00%,6.08,B+ (3.39),B+ (3.38)
"Johnson, Christina A",CHEM 109 - Recombinant DNA Laboratory (B),SP11,42,18,83.30%,88.90%,7.28,B+ (3.33),B+ (3.38)
"Donoghue, Daniel J.",CHEM 11 - The Periodic Table (A),SP11,139,60,95.00%,98.30%,3.38,B+ (3.56),B- (2.90)
"Komives, Elizabeth A",CHEM 113 - Physical Chem/Biol Macromolec (A),SP11,7,4,75.00%,100.00%,4.5,A- (3.75),N/A
"Wolynes, Peter Guy",CHEM 113 - Physical Chem/Biol Macromolec (A),SP11,7,4,75.00%,50.00%,4.5,A- (3.75),N/A
"Hoffmann, Alexander",CHEM 114C - Biosynthesis of Macromolecules (A),SP11,196,72,88.70%,91.50%,7.53,B+ (3.37),C+ (2.66)
"Tukey, Robert H",CHEM 118 - Pharmacology and Toxicology (A),SP11,139,45,91.10%,88.90%,5.41,B+ (3.34),B- (2.79)
"Cohen, Seth M",CHEM 120A - Inorganic Chemistry I (A),SP11,151,73,94.40%,82.90%,5.49,B+ (3.48),C+ (2.51)
"Cohen, Seth M",CHEM 125 - Bioinorganic Chemistry (A),SP11,15,10,90.00%,100.00%,5.83,B (3.10),N/A
"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A),SP11,15,10,90.00%,100.00%,5.83,B (3.10),N/A
"Joseph, Simpson",CHEM 13 - Chemistry of Life (A),SP11,139,52,78.00%,91.80%,3.86,B+ (3.59),B+ (3.42)
"Lindenberg, Katja",CHEM 132 - Physical Chemistry (A),SP11,95,42,61.00%,68.30%,8.64,B (3.05),C+ (2.49)
"Sinha, Amitabha",CHEM 135 - Molecular Spectroscopy (A),SP11,5,3,66.70%,100.00%,12.5,B (3.00),N/A
"Yang, Jerry",CHEM 140A - Organic Chemistry I (A),SP11,290,108,92.50%,89.80%,8.98,B (3.09),C+ (2.61)
"Whitesell, James K.",CHEM 140B - Organic Chemistry II (A),SP11,373,143,75.50%,41.00%,7.07,B (3.20),C+ (2.39)
"Molinski, Tadeusz",CHEM 140B - Organic Chemistry II (B),SP11,202,83,81.70%,24.40%,8.33,B- (2.93),C+ (2.56)
"Hoeger, Carl",CHEM 140C - Organic Chemistry III (A),SP11,321,148,80.80%,85.60%,8.97,B (3.04),B (3.13)
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (B),SP11,213,164,82.30%,86.50%,10.66,B (3.02),B- (2.92)
"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP11,52,37,100.00%,100.00%,7.11,B+ (3.66),B+ (3.38)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SP11,456,205,90.50%,91.60%,7.73,B+ (3.33),B- (2.99)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP11,99,49,73.50%,81.30%,8.34,B (3.21),B (3.29)
"Weizman, Haim",CHEM 143D - Molecular Design & Synthesis (A),SP11,15,9,100.00%,100.00%,8.94,B+ (3.56),N/A
"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP11,64,27,74.10%,92.60%,5.98,B (3.13),B (3.13)
"Hermann, Thomas",CHEM 157 - Natural Products Chemistry (A),SP11,64,25,76.00%,88.00%,5.94,B (3.13),B (3.13)
"Perrin, Charles L.",CHEM 158 - Applied Spectroscopy (A),SP11,6,4,100.00%,100.00%,6,B+ (3.67),N/A
"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP11,25,16,87.50%,93.80%,5.38,B+ (3.38),B (3.08)
"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP11,6,4,100.00%,100.00%,4.5,A- (3.75),B (3.08)
"Bertram, Timothy",CHEM 173 - Atmospheric Chemistry (A),SP11,9,3,50.00%,100.00%,3.5,B+ (3.33),N/A
"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP11,48,16,87.50%,75.00%,3.43,B (3.20),B- (2.88)
"Paesani, Francesco",CHEM 185 - Intro/Computational Chemistry (A),SP11,7,3,100.00%,100.00%,9.17,B+ (3.67),N/A
"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP11,8,5,100.00%,100.00%,3.7,B+ (3.60),N/A
"Tezcan, Faik",CHEM 6A - General Chemistry I (A),SP11,194,134,85.50%,84.00%,7.5,B (3.15),C+ (2.42)
"Crowell, John E",CHEM 6B - General Chemistry II (A),SP11,347,128,75.80%,57.00%,7.67,B (3.03),C+ (2.55)
"Crowell, John E",CHEM 6B - General Chemistry II (B),SP11,300,120,75.90%,58.60%,8.34,B- (2.95),C+ (2.55)
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SP11,227,104,93.30%,87.40%,7.55,B (3.15),B- (2.98)
"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP11,369,153,92.10%,86.20%,6.96,B+ (3.38),B (3.07)
"Ghosh, Gourisankar",CHEM 6C - General Chemistry III (C),SP11,144,71,82.90%,37.10%,4.84,B+ (3.36),C+ (2.55)
"Johnson, Christina A",CHEM 6C - General Chemistry III (D),SP11,352,179,87.60%,95.50%,7.64,B (3.27),B- (2.98)
"Kubiak, Clifford Paul",CHEM 6CH - Honors General Chemistry III (A),SP11,73,44,79.50%,90.90%,6.45,B+ (3.59),B+ (3.34)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),SP11,267,116,76.70%,84.30%,8.88,B+ (3.37),B- (2.80)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),SP11,269,106,80.00%,87.60%,8.1,B (3.26),B- (2.80)
"Cohen, Seth M",CHEM 87 - Freshman Seminar (A),SP11,11,5,100.00%,100.00%,0.5,N/A,N/A
"Tukey, Robert H",CHEM 92 - Undergrad Pharmacology Seminar (A),SP11,187,78,79.70%,87.80%,0.79,A (4.00),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),SP11,15,10,100.00%,100.00%,3.1,B+ (3.44),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),WI11,76,39,51.30%,59.00%,13.47,B (3.00),B (3.16)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),WI11,21,13,69.20%,84.60%,6.19,B (3.23),B (3.14)
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),WI11,20,13,75.00%,83.30%,8.5,B+ (3.36),B+ (3.49)
"Viadiu, Hector",CHEM 104 - Intro to X-ray Crystallography (A),WI11,17,11,63.60%,81.80%,5.77,B (3.10),N/A
"Tauber, Michael",CHEM 105A - Physical Chemistry Laboratory (A),WI11,36,26,88.50%,88.50%,9.5,B (3.16),C+ (2.68)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (A),WI11,32,9,88.90%,100.00%,11.17,B+ (3.33),B (3.15)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (B),WI11,34,17,76.50%,100.00%,9.32,B+ (3.56),B (3.15)
"Toor, Navtej",CHEM 114A - Biochemical Structure&Function (A),WI11,86,48,89.60%,83.30%,7.29,B+ (3.49),B- (2.98)
"Wang, Wei",CHEM 114B - Biochem Energetics&Metabolism (A),WI11,185,91,79.10%,57.80%,8.66,B+ (3.39),B- (2.79)
"Nakagawa, Terunaga",CHEM 12 - Molecules and Reactions (A),WI11,158,63,57.10%,52.40%,4.47,B (3.10),B (3.29)
"Hendrickson, David N",CHEM 120B - Inorganic Chemistry II (A),WI11,76,39,89.50%,82.10%,3.78,B+ (3.66),B+ (3.34)
"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),WI11,10,8,100.00%,100.00%,6.25,B+ (3.43),N/A
"Crowell, John E",CHEM 126 - Physical Chemistry (A),WI11,164,68,55.90%,67.60%,8.21,B (3.08),C+ (2.61)
"Paesani, Francesco",CHEM 131 - Physical Chemistry (A),WI11,127,64,73.00%,81.00%,7.92,B (3.08),C+ (2.56)
"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (A),WI11,154,60,88.30%,95.00%,8.37,B (3.15),C+ (2.48)
"Albizati, Kim F.",CHEM 140A - Organic Chemistry I (B),WI11,313,143,89.40%,97.90%,8.06,B (3.17),C+ (2.52)
"Albizati, Kim F.",CHEM 140A - Organic Chemistry I (C),WI11,320,131,89.20%,100.00%,7.82,B (3.14),C+ (2.52)
"Burkart, Michael D",CHEM 140B - Organic Chemistry II (A),WI11,379,241,82.80%,97.00%,9.16,B (3.16),B- (2.75)
"Theodorakis, Emmanouil",CHEM 140B - Organic Chemistry II (B),WI11,340,165,84.70%,90.70%,8.52,B (3.06),B- (2.80)
"Whitesell, James K.",CHEM 140B - Organic Chemistry II (C),WI11,173,73,88.90%,63.40%,7.92,B+ (3.44),C+ (2.61)
"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI11,48,38,100.00%,100.00%,7.03,B+ (3.63),A- (3.75)
"Jennings, Patricia A.",CHEM 140C - Organic Chemistry III (A),WI11,331,130,83.80%,45.40%,6.39,B+ (3.31),B- (2.98)
"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI11,428,214,80.50%,83.30%,8.4,B (3.16),B (3.10)
"Weizman, Haim",CHEM 143AH - Honors Organic Chemistry Lab (A),WI11,52,35,91.40%,94.30%,9.01,B+ (3.53),B+ (3.35)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),WI11,75,44,83.30%,83.30%,9.38,B (3.12),B (3.20)
"Pomeroy, Robert S.",CHEM 149B - Environmental Chemistry (A),WI11,25,12,100.00%,100.00%,4.83,A- (3.83),B+ (3.47)
"Moore, Amy Lea",CHEM 15 - Chemistry of the Universe (A),WI11,59,31,79.30%,89.70%,3.3,B+ (3.58),B- (2.97)
"Nicolaou, Kyriacos C",CHEM 151 - Molecules That Changed World (A),WI11,86,51,86.30%,92.20%,4.98,B+ (3.42),B+ (3.43)
"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI11,21,12,91.70%,100.00%,4.5,B+ (3.55),B (3.06)
"Baker, Timothy Stanley",CHEM 165 - 3D Elctron Microscopy/Macromol (A),WI11,11,7,85.70%,85.70%,5.07,A- (3.71),N/A
"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry (A),WI11,25,12,100.00%,100.00%,4.83,A- (3.83),B+ (3.47)
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (B),WI11,13,7,100.00%,100.00%,2.79,A- (3.71),N/A
"Sinha, Amitabha",CHEM 6A - General Chemistry I (A),WI11,279,132,85.30%,65.90%,7.21,B- (2.92),C+ (2.34)
"Hoeger, Carl",CHEM 6A - General Chemistry I (B),WI11,307,154,96.00%,98.00%,8.33,B- (2.97),B- (2.78)
"Trogler, William C",CHEM 6A - General Chemistry I (C),WI11,239,129,88.40%,86.00%,6.83,B (3.16),B- (2.90)
"Muller, Ulrich K.",CHEM 6B - General Chemistry II (A),WI11,307,183,91.70%,78.90%,6.06,B (3.24),B- (2.79)
"Brydges, Stacey",CHEM 6B - General Chemistry II (B),WI11,205,107,86.80%,90.70%,7.34,B (3.30),B- (2.80)
"Johnson, Christina A",CHEM 6B - General Chemistry II (C),WI11,349,193,91.70%,93.80%,8.42,B (3.20),B- (2.90)
"Kim, Judy E.",CHEM 6B - General Chemistry II (D),WI11,154,137,89.80%,81.80%,6.25,B (3.16),B- (2.74)
"Kummel, Andrew C",CHEM 6B - General Chemistry II (E),WI11,365,296,81.00%,82.00%,8.1,B (3.04),C+ (2.64)
"Hoeger, Carl",CHEM 6BH - Honors General Chemistry II (A),WI11,99,64,70.30%,87.50%,7.29,B+ (3.31),B (3.03)
"Ghosh, Partho",CHEM 6C - General Chemistry III (A),WI11,239,130,86.20%,81.30%,6.33,B (3.15),C+ (2.47)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),WI11,255,107,67.00%,85.80%,8.61,B+ (3.40),B- (2.85)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),WI11,263,106,79.00%,88.70%,8.25,B+ (3.38),B- (2.85)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),WI11,11,8,87.50%,87.50%,1.5,A (4.00),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI11,18,8,87.50%,100.00%,3.5,A- (3.83),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),FA10,73,39,52.60%,60.50%,12.04,B (3.14),B (3.07)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),FA10,15,4,100.00%,100.00%,6,B (3.25),N/A
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),FA10,14,4,100.00%,100.00%,5,B (3.25),N/A
"Kim, Judy E.",CHEM 105A - Physical Chemistry Laboratory (A),FA10,27,11,100.00%,81.80%,7.5,B+ (3.60),B (3.02)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (A),FA10,28,15,86.70%,100.00%,6.77,B+ (3.57),B+ (3.33)
"Pickham, Kathleen M",CHEM 108 - Protein Biochemistry Lab (B),FA10,17,10,100.00%,90.00%,11.3,B+ (3.40),B+ (3.33)
"Brydges, Stacey",CHEM 11 - The Periodic Table (A),FA10,144,75,85.10%,97.30%,5.31,B+ (3.33),B (3.23)
